Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4	D3T(fold-change)	C10(fold-change)
1422533_at	Cyp51			"cytochrome P450, family 51"	0.001499850015	2224.307651	1710.53793	1547.477942	1934.80003	4300.570975	3675.564186	2515.928138	5038.673049	2344.902952	2522.749511	2515.928138	3416.447519	2.09390287718	1.4560938675
1417629_at	Prodh			proline dehydrogenase	0.00689931006899	1998.696567	1769.422061	1810.616925	2115.634952	2777.272706	3959.690296	2438.795595	2655.927408	2703.084	3053.33862	3210.177823	3467.705415	1.5377068205	1.61602639877
1427963_s_at	Rdh9			retinol dehydrogenase 9	0.001899810019	1708.223759	847.202185	1471.873021	1333.36808	2900.233074	3074.076815	2947.734004	1995.992563	2888.477918	3548.438901	4388.795644	4715.271086	2.03669363614	2.89907644301
1436339_at	1810058I24Rik			RIKEN cDNA 1810058I24 gene	0.00689931006899	1752.733126	1906.200792	2014.997733	2098.51964	2383.308511	2599.01636	3218.881498	2792.353022	2432.201229	2923.887079	3008.205687	4388.795644	1.41442628322	1.64080663378
1418300_a_at	Mknk2			MAP kinase-interacting serine/threonine kinase 2	0.00679932006799	1618.179853	1481.869954	1817.985528	1667.10008	2951.727348	3045.082563	3065.764683	2732.518655	2845.781894	2620.213673	2609.593503	3817.566307	1.79116943019	1.80606086701
1424835_at	Gstm4			"glutathione S-transferase, mu 4"	0.014198580142	1349.713512	1052.104652	1172.451476	1227.679915	2717.761479	2803.716962	2908.096403	3665.625666	3258.340998	3375.073324	2807.515223	2310.241779	2.51881040637	2.44716675788
1451015_at	Tkt			transketolase	0.013698630137	1662.592335	1878.02428	1731.506994	2012.271675	2666.73616	2951.727348	2681.216273	2360.829487	2739.927265	2841.931863	2412.524921	2303.995015	1.46347210062	1.41375895493
1460196_at	Cbr1			carbonyl reductase 1	0.003599640036	1487.900668	1211.171544	1150.438981	1280.299506	2736.220443	3111.761189	2872.878472	3543.638276	3284.915695	2699.427023	2853.497592	1602.917413	2.39082864839	2.03531052813
1448609_at	Tst			"thiosulfate sulfurtransferase, mitochondrial"	0.021397860214	1993.292204	1733.852707	1651.376231	1740.908906	2478.738957	2638.010113	2329.083876	2104.209304	1888.221767	2892.391006	3289.365824	2529.589379	1.34140544757	1.48882254682
1451814_a_at	Htatip2			"HIV-1 tat interactive protein 2, homolog (human)"	0.011798820118	1662.592335	1347.887506	1502.067968	1456.018025	2448.720675	2279.176411	2488.826593	3082.411482	2908.096403	2627.317793	2185.503541	1998.696567	1.72556279807	1.62846730259
1427747_a_at	Lcn2			lipocalin 2	0.01399860014	80.89006555	107.0534515	62.03790768	79.21035775	2185.503541	4347.401123	210.942082	835.8100234	452.6542297	116.6636202	1086.850281	13157.4633	23.0250485364	45.0000037039
1448502_at	Slc16a7			"solute carrier family 16 (monocarboxylic acid transporters), member 7"	0.000999900009999	1543.293649	1095.714521	1166.119562	1420.965931	2399.495896	2599.01636	2050.774473	2179.594062	1995.992563	1947.941154	2276.092935	2001.404248	1.76592334277	1.5731503165
1452837_at	Lpin2			lipin 2	0.001499850015	878.7426305	963.4789755	1251.170338	691.5039825	1710.53793	1696.699819	2194.397822	2209.302114	3020.448096	1919.147657	2260.738062	3434.998491	2.06371267181	2.8099404878
1456777_at	Mgam			maltase-glucoamylase	0.00679932006799	1347.887506	1290.741498	1251.170338	1407.563585	2383.308511	2360.829487	1940.045805	1835.295787	1662.592335	1717.499246	1953.222558	2367.230345	1.60824918123	1.45365620406
1439036_a_at	Atp1b1			"ATPase, Na+/K+ transporting, beta 1 polypeptide"	0.010798920108	1017.091935	971.3370119	983.2443971	1392.401328	2042.462323	2227.320957	1518.424415	1481.869954	2095.680587	1788.689803	2203.328285	1880.568484	1.66589212958	1.82587782242
1423141_at	Lipa			lysosomal acid lipase A	0.026097390261	1244.413297	1379.268389	1211.171544	1430.617104	1600.748841	2098.51964	1514.318681	1602.917413	1398.067934	2212.295107	1724.488903	1481.869954	1.29456708378	1.29460835701
1419393_at	Abcg5			"ATP-binding cassette, sub-family G (WHITE), member 5"	0.028297170283	1212.812346	566.7168842	768.5192036	953.1003927	1687.536662	1998.696567	1731.506994	1156.685751	1867.881867	1655.853566	2092.84536	1685.25361	1.87779106225	2.08555384671
1433763_at	Entpd5			ectonucleoside triphosphate diphosphohydrolase 5	0.011098890111	1185.218635	1018.46981	1249.47765	1151.997508	1295.994383	1611.621096	1738.553659	1311.881669	1526.66931	1364.410928	1673.88463	1715.175669	1.29377614361	1.3637171398
1456295_at	B230114P17Rik			RIKEN cDNA B230114P17 gene	0.01299870013	852.9563628	830.1715176	694.3181741	1070.785008	1475.863674	2161.961325	1539.120669	1199.747948	1506.140487	1211.171544	1769.422061	1340.608137	1.84926517406	1.68995120204
1426775_s_at	Scamp1			secretory carrier membrane protein 1	0.002699730027	1182.013871	895.5564886	862.2444486	1021.231161	1475.863674	1386.75768	1344.242894	1227.679915	1752.733126	1642.457848	1280.299506	1487.900668	1.3719972465	1.55600091388
1416376_at	Tmem97			transmembrane protein 97	0.00709929007099	1217.748086	956.9791948	947.9531011	947.9531011	1673.88463	1769.422061	1269.941988	1485.887711	1094.232147	1299.50818	1331.564179	1413.291896	1.52289230064	1.26235791639
1455940_x_at	Wdr6			WD repeat domain 6	0.00519948005199	1073.688201	778.9941857	789.6119426	1109.146624	1840.271779	1442.285072	1566.448094	1295.994383	1170.865285	1537.038407	1358.88074	1401.858481	1.63803706482	1.45774463228
1419172_at	Dhfr			dihydrofolate reductase	0.013398660134	1036.552972	877.5537909	866.9263507	933.9409333	1434.495901	1292.490087	1252.865327	1156.685751	1067.889666	1273.38515	1364.410928	1518.424415	1.38265759092	1.40623059355
1418171_at	LOC100045031 /// Tceal8			similar to transcription elongation factor A (SII)-like 8 /// transcription elongation factor A (SII)-like 8	0.001599840016	649.7540901	617.1730478	543.4251404	767.4794839	1506.140487	1825.384132	1322.581242	1342.424281	1017.091935	955.68451	1485.887711	966.091232	2.32619142565	1.71646398841
1417871_at	Hsd17b7			hydroxysteroid (17-beta) dehydrogenase 7	0.003599640036	946.6706276	733.9465796	606.4061711	759.2122051	1263.083569	1377.402399	1246.099132	1680.696778	823.4554984	1083.911499	1118.192711	1346.063962	1.82759400105	1.43509047502
1425392_a_at	Nr1i3			"nuclear receptor subfamily 1, group I, member 3"	0.00969903009699	673.031981	623.8936217	669.3972203	658.6102935	793.8994574	1148.882571	835.8100234	1164.541938	725.0582659	933.9409333	1424.818561	1360.721638	1.50218455663	1.69320100778
1448961_at	Plscr2			phospholipid scramblase 2	0.001599840016	699.9809624	486.9852869	598.2519463	765.4042624	928.8971139	1098.685304	798.2102529	858.7496228	1060.68551	1066.444928	1263.083569	1188.432089	1.44456592627	1.79510930034
1437040_at	Etnk2			ethanolamine kinase 2	0.004699530047	628.9820345	583.8496637	660.3959672	627.2813023	716.2775923	1018.46981	897.9845885	866.9263507	716.2775923	928.8971139	1271.6624	1232.676169	1.39957840052	1.65946746394
1437843_s_at	Nupl1			nucleoporin like 1	0.00629937006299	373.9949553	367.9682553	341.5648307	541.9557493	915.1666221	1067.889666	728.9952606	705.6899358	591.0069353	841.4868259	783.2240471	717.2479478	2.10259954868	1.80436481315
1440840_at	D630004K10Rik			RIKEN cDNA D630004K10 gene	0.003899610039	262.6703183	168.714189	228.6368386	339.2605806	638.4188216	1080.980663	696.2006617	805.8105451	1012.969486	817.9003381	822.3414561	1012.969486	3.2237255633	3.6688152452
1460241_a_at	St3gal5			"ST3 beta-galactoside alpha-2,3-sialyltransferase 5"	0.003799620038	241.1960549	349.5169836	456.9642525	380.6353191	535.3925022	708.5618596	684.9818138	635.8311998	528.1931842	731.9620293	1371.819545	1062.122446	1.79566248821	2.58633661733
1452262_at	Grpel2			"GrpE-like 2, mitochondrial"	0.00549945005499	504.4318725	421.3134024	369.465764	475.9054777	960.8737824	699.9809624	801.4587036	634.9709919	526.7649795	574.4412834	710.4829657	725.0582659	1.74877508694	1.43228718762
1431033_x_at	Agl			"amylo-1,6-glucosidase, 4-alpha-glucanotransferase"	0.001299870013	337.4283779	453.8814998	346.2203884	463.8202105	854.1118797	839.2114927	630.6873778	776.8878291	528.1931842	562.8937229	753.0702409	733.9465796	1.93642717482	1.60995594985
1416125_at	Fkbp5			FK506 binding protein 5	0.010198980102	304.0251525	401.2722278	269.8795545	238.2750982	760.2407249	507.1708877	485.6685059	920.1358864	519.6816741	452.0418396	945.3898891	1109.146624	2.2029844874	2.49392637245
1451628_a_at	Ank3			"ankyrin 3, epithelial"	0.011298870113	380.6353191	257.041835	285.6694847	435.2272266	582.2709669	666.6840377	696.2006617	634.9709919	690.5684557	618.0091444	644.497633	950.5232627	1.89914345028	2.13724006456
1452290_at	Tmem106b			transmembrane protein 106B	0.01399860014	447.7782443	456.3460315	367.4704358	475.2616314	713.3743954	565.1845135	615.5042465	544.8985154	579.126368	529.6252612	788.5436868	677.6031988	1.39620048356	1.47401847045
1452496_at	Atp11c			"ATPase, class VI, type 11C"	0.001899810019	411.170728	459.4455232	450.8195438	438.7768955	471.4168039	540.4903313	579.910922	673.031981	647.9971915	634.9709919	773.7389684	660.3959672	1.28669112001	1.54362204844
1431032_at	Agl			"amylo-1,6-glucosidase, 4-alpha-glucanotransferase"	0.001299870013	346.68942	426.4781814	335.152033	453.2674494	780.0495046	760.2407249	578.3428754	719.1926043	488.3056379	518.9786035	640.1497507	669.3972203	1.81727022376	1.4836388162
1451455_at	Thnsl2			threonine synthase-like 2 (bacterial)	0.012198780122	421.8841641	420.1741946	400.7293518	364.0045062	612.1801687	686.8389879	658.6102935	550.8320712	572.1129736	679.4403674	648.8750461	590.2073697	1.56116111046	1.55006710321
1428248_at	Nfx1			"nuclear transcription factor, X-box binding 1"	0.015498450155	386.8694842	384.2596018	383.2205854	448.9922943	580.6965389	614.6715387	455.1120974	424.7495916	613.0095014	581.48322	676.6864781	562.1321913	1.29431513114	1.51764966106
1428223_at	Mfsd2			major facilitator superfamily domain containing 2	0.013498650135	51.67541805	39.55159754	112.0203622	175.7074131	783.2240471	1115.16918	453.8814998	644.497633	191.4806354	175.9454475	1079.518222	1285.509895	7.90799438862	7.2105017949
1423891_at	Gstt3			"glutathione S-transferase, theta 3"	0.014898510149	323.9985957	214.2518814	284.5116169	347.6293904	751.0339812	1036.552972	434.0503965	563.6562863	532.501074	342.4909069	835.8100234	357.170409	2.37979656647	1.76690657858
1418453_a_at	Atp1b1			"ATPase, Na+/K+ transporting, beta 1 polypeptide"	0.003099690031	345.2842279	386.3460935	350.4646203	406.1913269	434.0503965	631.5417825	494.9612852	423.6010925	556.0769107	523.2113401	709.5217624	553.0737748	1.33318071836	1.57354390577
1449198_a_at	St3gal5			"ST3 beta-galactoside alpha-2,3-sialyltransferase 5"	0.010098990101	252.7286328	318.7775565	386.3460935	348.5719093	408.9501691	492.2882089	533.9448309	491.6221986	437.5904674	468.236552	821.2289209	807.9953191	1.47486966267	1.94045033361
1429145_at	Nhlrc2			NHL repeat containing 2	0.001799820018	331.990926	291.9248318	314.4910172	393.7384381	501.0288958	586.2257379	455.1120974	404.5449632	592.6093177	525.3406365	564.4198827	678.5211613	1.46148608662	1.77224748097
1418448_at	Rras			"Harvey rat sarcoma oncogene, subgroup R"	0.00499950005	331.5417797	307.3357694	267.6962511	300.3433165	698.0882532	618.8463737	448.9922943	425.3250083	344.8170973	451.430278	422.4556989	449.6005531	1.81557780495	1.38228516624
1449315_at	Odz3			odd Oz/ten-m homolog 3 (Drosophila)	0.00549945005499	265.8903301	204.752091	238.5978942	325.3171624	386.8694842	599.8739718	431.1222243	365.4858836	393.7384381	437.5904674	738.9315279	546.3758851	1.72378200568	2.04593399992
1436731_at	Zfp385b			zinc finger protein 385B	0.00789921007899	297.5105204	340.1804094	209.5190336	319.2094108	404.5449632	437.5904674	416.2111704	339.2605806	512.6936166	401.8158393	487.6450155	660.3959672	1.36966790585	1.76827518834
1419276_at	Enpp1			ectonucleotide pyrophosphatase/phosphodiesterase 1	0.002499750025	295.5034677	277.286655	251.5339585	320.0748753	305.2624339	378.5796689	472.0554417	478.4895974	452.0418396	521.796606	530.3427551	527.4785985	1.42816203442	1.77530728044
1421957_a_at	Pcyt1a			"phosphate cytidylyltransferase 1, choline, alpha isoform"	0.001899810019	229.4119726	306.0900844	263.026163	245.4785446	387.393584	372.4790891	363.5120492	344.8170973	357.6542748	505.7995261	489.6295688	448.9922943	1.40631446978	1.72611493058
1423821_at	Tmem168			transmembrane protein 168	0.020897910209	281.0660956	275.4160356	260.1928486	310.2621182	466.9704667	398.5651823	290.3482694	384.2596018	334.6986102	428.7939157	446.567477	426.4781814	1.36666325293	1.45220011588
1436317_at	Pgap1			post-GPI attachment to proteins 1	0.013898610139	240.2184456	215.1238154	259.4893017	261.2517471	476.5501964	363.0202584	401.2722278	333.3420188	370.9693669	354.7608812	431.7062742	468.8708814	1.61275649895	1.66615634892
1450786_x_at	Pdlim5			PDZ and LIM domain 5	0.000799920007999	236.6676569	258.7876572	279.9268862	312.3694114	329.751263	320.0748753	434.0503965	319.6418502	345.7519913	469.5060701	485.6685059	341.1027321	1.29029308705	1.50956273633
1460722_at	Soat2			sterol O-acyltransferase 2	0.00949905009499	224.0407244	247.3131794	168.8284306	261.6056701	424.7495916	343.419494	392.6737914	356.2046402	283.3584421	427.0559399	388.9701472	428.7939157	1.68226624177	1.69460941737
1450410_a_at	Slc48a1			"solute carrier family 48 (heme transporter), member 1"	0.013198680132	256.0	236.5075105	258.0879099	203.5085099	333.7936039	364.4976303	337.8854989	300.7501976	282.5922567	363.0202584	358.6239739	327.0836025	1.40123825953	1.39536170979
1430359_a_at	Nadsyn1			NAD synthetase 1	0.014398560144	214.5421327	203.0956635	140.6282071	239.8934572	384.780166	339.7201837	308.1690412	298.7212895	258.7876572	386.3460935	301.974151	364.4976303	1.66807605032	1.64328758464
1427258_at	Trim24			tripartite motif-containing 24	0.015198480152	230.8138424	219.2399937	163.0995934	154.5022861	257.7387461	350.9394017	266.9724155	490.9570892	282.9750901	276.9115174	321.3774738	343.8847312	1.78023510374	1.59596129828
1444458_at	---			---	0.004099590041	235.8680074	224.4961471	152.5279357	235.8680074	272.4492577	251.1936615	357.170409	282.2099413	269.8795545	321.8128503	366.4768164	387.9183938	1.37026148235	1.58594592136
1448559_at	Flot1			flotillin 1	0.001399860014	249.4990695	203.7842069	189.0337467	165.2107854	319.2094108	362.038672	406.7416024	307.7521233	254.1009243	322.2488165	255.4806672	287.6097452	1.72841330516	1.38625585573
1428900_s_at	Mett5d1			methyltransferase 5 domain containing 1	0.034596540346	264.8126306	153.771938	156.6081654	205.4462501	327.0836025	472.6949446	258.0879099	304.8494483	216.4383743	281.8281431	326.1991867	293.9075786	1.74564162571	1.43263826875
1416773_at	Wee1			WEE 1 homolog 1 (S. pombe)	0.023297670233	78.09235285	127.2225799	170.4359587	100.7945231	129.4814452	287.6097452	185.8617309	244.4835776	339.7201837	396.4127005	169.5155062	864.5822305	1.77829116182	3.71471546436
1452124_at	Ank3			"ankyrin 3, epithelial"	0.00949905009499	171.3614091	145.6663102	118.8958614	202.6836547	266.6112319	288.3895344	355.7227355	269.1498153	278.7922941	251.0236857	259.8408371	364.4976303	1.84757273594	1.80729935901
1420726_x_at	Tmlhe			"trimethyllysine hydroxylase, epsilon"	0.00299970003	177.9818032	162.1089926	178.7061301	180.7744373	286.0564868	248.824438	197.4029857	179.1906515	313.6406512	327.5267091	247.4806426	321.3774738	1.30290433535	1.72966696516
1419173_at	Acy1			aminoacylase 1	0.00649935006499	204.1984528	140.7234307	171.5935558	164.6525734	312.3694114	297.9135638	226.3271148	252.7286328	226.0209198	238.2750982	253.7571544	253.4138496	1.59922178154	1.42617827597
1456586_x_at	Mvp			major vault protein	0.004399560044	186.6181264	146.8543498	163.8742438	157.8854456	238.5978942	217.7609662	194.8804167	228.9465775	261.9600725	295.5034677	191.869871	306.5047507	1.34331905668	1.61139549816
1460336_at	Ppargc1a			"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha"	0.020497950205	180.6521122	134.4838445	71.95112368	154.3977387	288.7802214	368.4667493	274.6713261	194.4850736	209.3772579	160.0374377	196.8692191	303.2030856	2.08021228058	1.60574584857
1422861_s_at	Pdlim5			PDZ and LIM domain 5	0.00699930006999	123.9918567	178.4643608	150.8849068	192.5203563	246.4775608	221.3275239	201.8621428	200.500349	205.7245723	281.4468615	276.1627642	200.9079197	1.3472975284	1.49295498596
1421987_at	Papss2			3'-phosphoadenosine 5'-phosphosulfate synthase 2	0.00709929007099	131.6021331	115.4069212	121.6639394	118.7350088	234.4354407	343.8847312	245.4785446	213.5279699	255.8267719	245.3124361	200.0936051	191.6102927	2.12825124142	1.83181872522
1417777_at	Ptgr1			prostaglandin reductase 1	0.000999900009999	126.6211857	147.8517811	87.61615507	71.46573009	281.8281431	261.2517471	311.9468108	250.684079	278.7922941	216.2919165	167.2360645	184.2333746	2.55033653758	1.95258718908
1428294_at	Zfp259			zinc finger protein 259	0.00659934006599	99.91145053	117.1384024	122.2417888	101.1362408	215.2694823	169.7451523	152.0125763	168.6000248	539.7591089	144.4878817	205.7245723	309.0045722	1.60214024518	2.72229843445
1421156_a_at	Dsc2			desmocollin 2	0.004199580042	128.8693731	137.0570579	98.03563703	135.9482776	185.7359633	204.3367219	241.522808	178.3435989	281.0660956	198.8783177	193.0423319	245.1464399	1.62016869461	1.83659568786
1442744_at	Rbm39			RNA binding motif protein 39	0.015298470153	120.8431753	145.7649452	104.617789	158.3135165	302.792886	218.2036236	202.820898	193.696792	177.0205989	150.4769224	221.0280927	201.3163189	1.73266456575	1.41602663765
1425626_at	Gstm1			"glutathione S-transferase, mu 1"	0.002099790021	43.68962295	61.74464814	75.08582913	84.81514516	182.1254925	218.7952337	140.5330478	189.4180085	344.3505987	419.0380671	188.7780054	209.235578	2.75452204419	4.3771126129
1426383_at	Cry2			cryptochrome 2 (photolyase-like)	0.00549945005499	163.6525405	127.6538952	121.0888214	112.552409	171.826017	196.0712741	217.7609662	186.2395445	190.9628825	197.4029857	210.6567012	258.0879099	1.47042810483	1.63275414799
1453048_at	Nhlrc2			NHL repeat containing 2	0.014398560144	132.0482961	126.2788091	131.4240902	131.3351591	185.3591712	198.0722295	178.3435989	184.108709	219.6856576	164.2073621	177.6207414	217.7609662	1.43140134482	1.4954809708
1452264_at	Tenc1			tensin like C1 domain-containing phosphatase	0.001799820018	103.7012205	101.7542549	92.11668732	93.11977227	180.0417272	149.7656025	222.9816608	141.487545	155.9734054	227.710134	228.7916555	217.1721528	1.77704342814	2.12353333508
1428636_at	Steap2			six transmembrane epithelial antigen of prostate 2	0.00589941005899	78.30408269	92.42898518	58.01678469	132.4959717	240.706754	178.2229187	206.1427625	151.6015428	166.1078637	198.0722295	157.2455086	169.7451523	2.14998742087	1.91329755995
1445583_x_at	---			---	0.016898310169	71.32075153	122.1590712	65.31293678	98.23492077	141.2005172	142.4485252	115.4069212	145.5677417	154.9211843	143.9996879	134.0294523	429.956494	1.5254383214	2.41691853647
1431940_at	LOC74457			hypothetical protein LOC74457	0.027197280272	32.13022937	38.83530456	63.13940455	21.4927957	134.5749076	47.54721922	209.235578	149.3606447	228.1730157	54.9586034	328.8596341	436.4072473	3.47510426402	6.73787768199
1427473_at	Gstm3			"glutathione S-transferase, mu 3"	0.004799520048	7.916502997	11.42530011	9.116477951	7.159425129	311.9468108	505.1152364	172.0587931	117.2177204	111.8688113	177.3804406	269.8795545	40.58215122	31.061476977	16.8374390667
1443665_at	Dennd5b			DENN/MADD domain containing 5B	0.013098690131	107.9265685	111.0389388	102.6536151	97.83675765	143.8048726	183.1144159	161.1244083	170.4359587	191.0921892	115.4069212	211.0849175	142.6415031	1.56984247168	1.57400471039
1448868_at	Scand1			SCAN domain-containing 1	0.0299970003	97.96929905	115.4850667	103.0016357	94.26130502	176.9008138	211.6572267	159.8209251	118.5743737	113.9321617	188.2675602	165.7708899	191.3510656	1.62387444793	1.60529314693
1434798_at	Atp6v0d2			"ATPase, H+ transporting, lysosomal V0 subunit D2"	0.012698730127	58.60886018	41.44272247	26.78148518	33.12399293	256.6940864	291.9248318	63.09667988	245.8110993	108.8068066	316.627033	100.7263181	166.2203404	5.36098058633	4.32853976442
1427320_at	Copg2as2			"coatomer protein complex, subunit gamma 2, antisense 2"	0.012798720128	90.7550646	98.10202001	57.19791388	102.5147364	165.0989918	192.390083	130.0964243	209.5190336	163.7633546	132.4063153	193.9591969	165.4345998	1.99989977019	1.88072400149
1426568_at	Slc2a9			"solute carrier family 2 (facilitated glucose transporter), member 9"	0.001899810019	100.6581594	95.54609461	99.17028097	106.6195453	134.4838445	153.1486737	128.607943	109.0279857	121.5816127	154.3977387	190.8336631	230.657657	1.30665716902	1.73502721984
1419748_at	Abcd2			"ATP-binding cassette, sub-family D (ALD), member 2"	0.002499750025	20.76348296	10.67028898	15.05435899	30.47781347	161.4519368	276.9115174	241.6863506	214.3969579	126.2788091	254.9623877	114.8613808	111.2646552	11.621331612	7.89137634229
1417329_at	Slc23a2			"solute carrier family 23 (nucleobase transporters), member 2"	0.017798220178	82.32628669	89.29260224	88.21124198	109.6942239	121.3349669	130.0964243	111.2646552	122.3245625	174.1680202	160.6887369	108.8804831	162.6585812	1.31255383464	1.64101719821
1458974_at	---			---	0.00809919008099	49.21730476	31.87029847	44.82799674	81.77090061	51.18802275	87.3201188	87.85370657	111.4908304	173.2274125	86.55509709	236.1875425	399.6458021	1.62674356579	4.31234505704
1428512_at	Bhlhb9			"basic helix-loop-helix domain containing, class B9"	0.010898910109	54.99581754	47.67613281	38.94059775	81.71556852	112.3240802	201.7255482	166.1078637	107.1984789	98.50126265	139.1133619	139.2075598	163.3205476	2.63001354191	2.41860604086
1423627_at	Nqo1			"NAD(P)H dehydrogenase, quinone 1"	0.010098990101	31.463035	21.55106858	25.76784531	27.70342009	137.1498634	102.0992264	126.7927219	311.1033242	197.9381994	113.3935927	123.9918567	104.6886289	6.35904389858	5.07123450736
1425723_at	Nr1i2			"nuclear receptor subfamily 1, group I, member 2"	0.003599640036	101.8231558	67.51557457	80.34436845	64.3039715	130.802835	116.1907624	106.2593007	89.4135687	106.6195453	131.7804171	151.1916207	164.6525734	1.40982387061	1.76518146411
1443870_at	Abcc4			"ATP-binding cassette, sub-family C (CFTR/MRP), member 4"	0.026697330267	66.69794067	43.86742521	45.80960205	57.62539434	83.05393184	130.9800362	147.3522214	105.6139247	218.647181	147.7517338	126.2788091	66.38265263	2.18223982981	2.61242724358
1429809_at	Tmtc2			transmembrane and tetratricopeptide repeat containing 2	0.003899610039	80.89006555	49.61871609	69.08744065	62.54388253	116.1907624	125.9373583	87.4976203	77.8811955	121.7463217	157.4585322	125.0031217	163.7633546	1.55453869518	2.16667087468
1416205_at	Glb1			"galactosidase, beta 1"	0.001399860014	84.18596398	77.14663098	68.66783152	72.68540251	131.6021331	136.2246288	124.2439033	96.71737105	88.51029944	101.5478317	109.0279857	96.4558527	1.61483620783	1.30677399355
1422917_at	Epha1			Eph receptor A1	0.010298970103	69.13422185	55.18226667	60.91437996	79.37137399	100.4539598	113.855067	83.11017018	94.51687334	92.86798163	86.02939655	81.32929061	118.0138604	1.4812273194	1.42946834335
