Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	D_630	D_631	D_632	D_633	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	D3T(fold-change)	C3(fold-change)
1451956_a_at	Sigmar1			sigma non-opioid intracellular receptor 1	0.002799720028	284.5116662	228.4822054	210.2293082	179.3119714	523.2113401	463.8202506	337.8855867	285.6694599	164.0961977	135.7643608	218.0560185	180.8967903	1.78451402714	0.774278283091
1448559_at	Flot1			flotillin 1	0.003099690031	253.0709325	202.4094728	203.2331594	169.8600771	341.1028503	353.3230352	343.8846716	309.0044919	262.67025	295.9037152	268.7857791	201.5889849	1.62606554328	1.24183135607
1426555_at	Scpep1			serine carboxypeptidase 1	0.001199880012	193.3039088	166.107914	176.7810716	191.2216416	327.9704445	304.4370214	265.8904223	254.4451708	135.7643608	176.0645931	143.416082	173.8146651	1.58471270775	0.864788466366
1455647_at	Ar			androgen receptor	0.002499750025	129.1313066	137.6148167	105.8286179	178.2229109	218.9433772	257.0417682	272.0807353	352.8450596	87.97270086	46.81269766	72.53794655	142.0633893	1.99875750396	0.634328655974
1426383_at	Cry2			cryptochrome 2 (photolyase-like)	0.001199880012	150.9870494	124.7495672	121.5815916	107.7805467	162.9892495	190.0602471	198.7437938	170.320585	155.4463574	149.2596088	153.5638686	145.7649452	1.42964889221	1.19587461687
1418052_at	Mvk			mevalonate kinase	0.002099790021	128.2602221	71.90244877	61.66111191	93.37225368	226.9407696	240.0559692	184.108701	291.9248065	81.4394549	139.9634188	139.3961591	114.8613808	2.65495712086	1.33914899035
1453048_at	Nhlrc2			NHL repeat containing 2	0.003099690031	132.8552105	122.1590553	130.6258849	127.6539173	177.2604659	184.3581007	169.2861342	170.0901752	133.0351805	130.5374543	132.5856658	133.3056391	1.36567889579	1.03150215969
1435991_at	Nr3c2			"nuclear receptor subfamily 3, group C, member 2"	0.00299970003	125.596809	117.5355196	106.11553	126.7069632	144.7815544	143.2219694	129.0439773	128.8694066	109.9171734	101.5478581	104.7595531	118.1737669	1.1469931235	0.912688204013
1439424_x_at	Herpud2			HERPUD family member 2	0.001499850015	59.97336429	63.78374936	55.44436743	94.5809023	226.4803384	180.2856802	136.2246525	105.6854529	90.81652944	88.87051849	95.1588545	95.99990014	2.3693128681	1.35452762881
1451321_a_at	Rbm43			RNA binding motif protein 43	0.000799920007999	73.52663218	75.23843838	53.74456641	74.73090042	100.6581376	117.9340088	188.1401566	127.481227	73.67611072	87.20198073	97.37429008	86.3210794	1.92689544981	1.24286824782
1454799_at	Agpat9			1-acylglycerol-3-phosphate O-acyltransferase 9	0.002899710029	22.42918043	23.70933018	49.55157468	23.37468471	70.02911741	136.2246525	142.7381333	125.51187	46.37116283	80.78065842	54.80999128	26.98163746	3.98525754688	1.75487215899
1439251_at	Gm3932			predicted gene 3932	0.002299770023	42.58014625	48.48978662	54.07298145	57.27541096	86.78976425	109.8428383	78.41017638	70.88758127	65.1804316	69.27476468	54.182911	49.65231229	1.70898736427	1.17721762217
1438231_at	Foxp2			forkhead box P2	0.002499750025	51.18800944	51.2920739	31.3779675	55.51947421	62.45927854	58.17409673	95.09443429	67.88218038	50.56811164	26.34992591	42.98558395	51.11876227	1.49759053966	0.903076453897
1451633_a_at	Gngt1			"guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 1"	0.002699730027	30.87232005	35.18086378	26.60080499	34.82544783	76.41897489	58.25290129	92.99382396	50.36316343	29.06735715	26.60080499	29.76423687	28.7153452	2.18097028726	0.895420839703
1456321_at	Nipal1			NIPA-like domain containing 1	0.001199880012	21.23250964	7.647875299	10.5875509	10.60189315	71.41736498	67.33300747	63.95667357	69.5566719	10.60189315	27.74094444	16.26205867	21.27567501	5.43768020418	1.51549491584
1420014_at	Lss			Lanosterol synthase	0.000699930006999	18.03655621	18.0243459	15.90282318	18.06098912	42.32153354	31.20849757	20.19516461	55.36936226	18.06098912	18.04876227	18.6827251	18.07321173	2.12917052552	1.04057101602
1424395_at	Asrgl1			asparaginase like 1	0.001899810019	12.74944906	13.02862564	12.58653267	11.40598393	18.46896353	29.26478957	19.43079468	16.02167413	13.07722022	13.05952935	15.15148191	12.39628565	1.67139308048	1.07863932752
1419758_at	Abcb1a			"ATP-binding cassette, sub-family B (MDR/TAP), member 1A"	0.001299870013	7.055987475	7.096698424	7.358414777	7.142484498	17.53099529	25.06254471	10.89656114	13.93163813	6.534188162	6.848931827	6.972896173	7.127993395	2.35299488216	0.959182224148
