Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	D_630	D_631	D_632	D_633	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	D3T(fold-change)	C3(fold-change)
1437040_at	Etnk2			ethanolamine kinase 2	0.001399860014	602.3152597	601.5004473	683.129839	656.8294482	728.0092646	889.5149237	883.5138865	901.6389314	727.0239093	794.9751754	819.0081511	700.9292406	1.33764857897	1.19583551349
1438164_x_at	Flot2			flotillin 2	0.001299870013	420.7434494	351.4147654	355.2414213	464.4485569	816.7937405	753.0704366	694.318114	579.1262175	459.4455232	520.3858776	597.4424754	518.2764391	1.78616812904	1.31642597863
1428154_s_at	Ppapdc1b			phosphatidic acid phosphatase type 2 domain containing 1B	0.000299970003	301.565588	324.4375512	366.9732262	308.1690145	554.5731658	552.3255285	493.623066	648.8751024	396.9498663	420.1742674	530.3426632	382.7020981	1.7287821157	1.32972757828
1437208_at	10-Sep			septin 10	0.000599940005999	330.6453953	279.5481525	325.7578196	345.2843176	427.6343699	331.990926	394.2718776	390.0247861	507.1708438	479.1378583	486.3263665	479.7869143	1.20502572452	1.52385857322
1425626_at	Gstm1			"glutathione S-transferase, mu 1"	0.001599840016	155.4463574	220.2812668	243.8225923	263.0262541	556.0770553	558.3399591	369.9662866	547.116024	345.7520512	320.5085427	387.918293	546.3758851	2.30178278333	1.81350265424
1431175_at	1810019D21Rik			RIKEN cDNA 1810019D21 gene	0.000199980002	270.6112487	271.3449032	179.7981043	274.6714213	424.7496652	592.6095231	405.0929031	415.6481557	288.7801964	318.3462589	349.5170442	292.3202576	1.84469377757	1.25344397008
1428386_at	Acsl3			acyl-CoA synthetase long-chain family member 3	0.000199980002	138.4557347	167.4625862	139.9634188	237.309328	630.6872685	475.9053953	448.3849361	590.2073185	251.1936179	239.5689292	279.9268377	329.3050897	3.1399487198	1.6100832205
1450786_x_at	Pdlim5			PDZ and LIM domain 5	0.000599940005999	209.3772669	251.5338931	260.8983482	284.5116662	301.9740987	298.3171274	378.0674934	297.5105462	360.0835792	343.4194642	386.8694507	427.6343699	1.26785493355	1.50847155224
1430359_a_at	Nadsyn1			NAD synthetase 1	0.001399860014	203.0957162	199.9582506	138.4557347	222.3787309	323.9986519	330.198098	289.9555615	265.1713316	207.1218577	240.2184248	284.8970751	252.557662	1.58311553325	1.28918697788
1444458_at	---			---	0.001599840016	215.9993259	220.1322943	150.3751118	209.0940212	252.2160018	240.0559692	343.4194642	270.6112487	221.477449	251.3637851	244.9804817	224.8002765	1.39052493283	1.18479273493
1448892_at	Dock7			dedicator of cytokinesis 7	0.000299970003	212.23106	161.2335315	154.8163467	194.8803744	307.335796	313.6407055	260.5454048	265.5305415	206.8416631	250.3448557	222.6799725	234.1183166	1.58616401046	1.26387403747
1434853_x_at	Mkrn1			"makorin, ring finger protein, 1"	0.000399960004	133.4862193	118.7350447	92.5542286	163.9852222	420.7434494	425.3250452	291.1355087	195.4088503	137.2427377	164.4298028	181.5100977	167.576031	2.6193312786	1.27910558003
1423054_at	Wdr1			WD repeat domain 1	0.000199980002	164.6525448	160.6887369	125.2572239	149.2596088	264.8126077	297.9135638	231.1265204	231.4396121	195.4088503	224.9525639	217.4662942	206.5618476	1.70922469729	1.40764880182
1416614_at	Eid1			EP300 interacting inhibitor of differentiation 1	0.000499950005	178.1023818	140.4379469	150.8849394	163.6525191	228.1729564	183.8596386	179.9199057	179.0693981	249.6679806	213.0948623	253.2423714	291.1355087	1.21789441106	1.59086409816
1421987_at	Papss2			3'-phosphoadenosine 5'-phosphosulfate synthase 2	0.001099890011	149.8670069	113.6240955	111.4154118	107.0534886	221.0281022	336.9717878	234.594113	182.4957429	176.0645931	192.2598896	193.5657646	159.1731294	2.02317565822	1.49610625884
1445583_x_at	---			---	0.000199980002	77.67061585	116.5058026	68.48214569	115.8765639	162.2187756	150.1716843	117.9340088	159.6046639	391.6119557	336.0606933	230.657597	163.4311299	1.55845280636	2.9634274148
1454983_at	B230380D07Rik			RIKEN cDNA B230380D07 gene	0.000299970003	152.424711	137.5217501	74.93350346	149.1585637	225.8679874	251.3637851	180.2856802	189.1618046	151.1915814	167.4625862	166.4454935	165.5466493	1.64711244538	1.26575397491
1424383_at	Tmem51			transmembrane protein 51	0.000399960004	116.0335342	103.0016044	72.48889038	105.0435669	201.5889849	191.6102595	229.4119925	210.9420638	164.987281	184.3581007	200.0935704	125.6818925	2.10191984761	1.70241051365
1437863_at	Bche			butyrylcholinesterase	0.000399960004	137.8945855	103.841693	74.57928186	130.6258849	159.3887506	141.6791842	166.107914	174.8767883	183.2383923	194.6167401	168.8284232	197.804303	1.43654754758	1.66573913987
1421156_a_at	Dsc2			desmocollin 2	0.001099890011	124.0758046	116.9799121	88.21126491	116.426931	167.1229438	192.5203312	208.1056033	159.3887506	146.9538148	161.8896564	163.3206042	142.6415031	1.6314730992	1.37943454264
1428636_at	Steap2			six transmembrane epithelial antigen of prostate 2	0.002599740026	81.49462477	92.42895711	64.91626092	129.1313066	250.0061891	178.5852354	211.9439537	145.4692085	131.7803999	105.4710319	156.8203528	163.9852222	2.13604949187	1.51657815486
1423627_at	Nqo1			"NAD(P)H dehydrogenase, quinone 1"	0.000199980002	50.46555099	30.80970578	39.79328236	36.46592285	236.6676979	188.5226427	202.9582254	438.1833938	77.19887936	74.32728471	125.7669466	155.6570381	6.76888057634	2.74828849084
1451456_at	Hjurp			Holliday junction recognition protein	0.000399960004	110.0661472	59.85168671	62.33255739	81.4394549	116.8216616	118.5743377	116.9799121	84.87260184	157.9923616	215.2694823	238.7594458	249.4991344	1.39388800287	2.74640838566
1427320_at	Copg2as2			"coatomer protein complex, subunit gamma 2, antisense 2"	0.000199980002	102.7926998	99.03612761	54.55089646	108.8068066	166.2203259	206.9816413	152.3216287	204.8907438	116.2694286	122.24181	132.1376699	146.0612832	2.00011303473	1.41492127608
1457760_at	A930004J17Rik			RIKEN cDNA A930004J17 gene	0.000399960004	76.31559526	68.02018383	99.43914592	92.30391917	111.9445902	137.9879044	118.7350447	114.0093235	137.9879044	157.1390573	169.6302903	173.5795285	1.43620126991	1.8993661504
1417877_at	Eepd1			endonuclease/exonuclease/phosphatase family domain containing 1	0.000299970003	89.65598571	71.17605168	48.98465587	91.18609886	137.2427377	142.9314911	191.7400628	120.5164273	94.13380458	105.9719769	132.3167597	102.7926998	1.96819011122	1.44588439833
1438012_at	Ppm1l			protein phosphatase 1 (formerly 2C)-like	0.000199980002	92.36644899	70.83959211	88.45041458	80.61676575	99.6413042	102.4453719	96.06493375	92.67960562	139.3017913	136.4091869	139.868764	106.4753011	1.17623446689	1.57116195236
1442881_at	---			---	0.001199880012	35.03825448	65.57872738	19.37825825	11.51068671	116.9799121	185.2337276	140.9140838	200.6361835	103.7714667	118.5743377	59.04688305	89.83825498	4.89532238255	2.82292176031
1416410_at	Pafah1b3			"platelet-activating factor acetylhydrolase, isoform 1b, subunit 3"	0.000499950005	61.91203606	61.91203606	59.52847373	62.0379023	96.52113665	134.2109898	102.9319462	73.72602143	69.98170941	83.27912469	65.57872738	63.6112927	1.66017095266	1.15102627796
1429104_at	Limd2			LIM domain containing 2	0.001099890011	51.74541032	31.71965116	42.26428094	33.82640609	68.48214569	71.51410931	53.92678048	61.41120472	52.48622746	52.59293117	57.89909929	45.53137112	1.60028229998	1.30681364343
1423162_s_at	Spred1			"sprouty protein with EVH-1 domain 1, related sequence"	0.000699930006999	32.5902158	34.21791619	34.40370417	34.40370417	34.4969761	34.40370417	34.73128779	34.4969761	74.07619039	106.981016	99.37189692	64.43470328	1.01853330248	2.54295197844
1442222_at	Ifnar1			interferon (alpha and beta) receptor 1	0.000699930006999	36.88795741	38.18364703	36.96295007	36.07311241	45.13247528	41.27476225	37.46675173	43.39488212	54.99581754	70.21897344	65.49001244	50.70524206	1.12937348119	1.62996319164
1427473_at	Gstm3			"glutathione S-transferase, mu 3"	0.000699930006999	8.759563619	8.236274996	12.51008772	9.423924624	102.6536418	168.7142474	92.17905037	59.00695066	10.52680701	13.14823279	32.61229353	22.05281623	10.854238581	2.01234136865
1424117_at	BC056474			cDNA sequence BC056474	0.000199980002	26.45715448	32.81157633	30.95601803	28.94954965	43.74881394	38.26127381	43.04381365	35.08574278	48.88527285	54.69882738	91.06274225	56.77358739	1.34374312422	2.10968667788
1455933_at	---			---	0.001199880012	27.7597371	32.52411735	33.07918993	32.96741812	34.96719099	35.41979605	38.13199217	39.28476431	39.2581967	50.53391329	39.12554654	39.36462965	1.16997706329	1.33208002923
1460406_at	Pls1			plastin 1 (I-isoform)	0.002199780022	4.774570631	9.552371862	6.62100858	9.988811279	42.17856186	75.95484031	18.87338117	37.90039555	18.89894768	14.16940232	39.07261748	13.24201716	5.65370018038	2.7599198542
1418036_at	Prim2			"DNA primase, p58 subunit"	0.000599940005999	16.76502814	8.933218193	11.19562372	17.51912724	23.50161508	37.18881828	27.81617223	24.19572058	23.74144762	20.74943287	21.01802202	17.92701025	2.0712390748	1.53338203942
1441548_at	Frmd4b			FERM domain containing 4B	0.001099890011	7.786300369	6.042790812	7.511911155	9.073385779	16.43914088	10.84872053	11.32520296	10.93350454	19.5495433	30.3953979	35.70868249	13.35905452	1.62905032719	3.25545520875
1452001_at	Nfe2			"nuclear factor, erythroid derived 2"	0.001699830017	4.615679338	4.607876339	4.618806157	4.620368759	13.35002002	29.40378556	4.625062944	81.66030212	4.625062944	4.62193189	4.632895047	4.626627664	6.98917042601	1.00237164009
1451844_at	Prlr			prolactin receptor	0.000699930006999	6.135530118	6.131376514	6.164667146	5.728137008	18.10995429	12.67631052	7.089500578	17.59043189	6.177199821	8.286604113	6.175110701	6.168843302	2.29581379385	1.10960591269
