Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	D_630	D_631	D_632	D_633	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	D3T(fold-change)	C3(fold-change)
1416125_at	Fkbp5			FK506 binding protein 5	0.001199880012	292.3202576	383.7396422	274.2996555	229.5672449	715.3086116	503.7496077	490.9570467	923.8808541	448.9923332	448.9923332	318.7775013	351.8908035	2.23225383105	1.32944939545
1428154_s_at	Ppapdc1b			phosphatidic acid phosphatase type 2 domain containing 1B	0.000299970003	301.565588	324.4375512	366.9732262	308.1690145	554.5731658	552.3255285	493.623066	648.8751024	396.9498663	420.1742674	530.3426632	382.7020981	1.7287821157	1.32972757828
1440840_at	D630004K10Rik			RIKEN cDNA D630004K10 gene	0.001199880012	243.6575303	163.2100402	198.6092492	296.3047615	581.4833208	933.941257	599.8741278	730.9718306	219.6856767	380.1204942	306.0901904	395.3407886	3.15627486249	1.44296266083
1426959_at	Bdh1			"3-hydroxybutyrate dehydrogenase, type 1"	0.001499850015	289.9555615	263.0262541	302.792991	311.1033242	512.0	699.9810231	450.8194657	441.1593342	299.9370639	354.7608505	384.259735	325.7578196	1.80306731908	1.1695441306
1431175_at	1810019D21Rik			RIKEN cDNA 1810019D21 gene	0.000199980002	270.6112487	271.3449032	179.7981043	274.6714213	424.7496652	592.6095231	405.0929031	415.6481557	288.7801964	318.3462589	349.5170442	292.3202576	1.84469377757	1.25344397008
1428386_at	Acsl3			acyl-CoA synthetase long-chain family member 3	0.000199980002	138.4557347	167.4625862	139.9634188	237.309328	630.6872685	475.9053953	448.3849361	590.2073185	251.1936179	239.5689292	279.9268377	329.3050897	3.1399487198	1.6100832205
1437704_at	Mblac2			metallo-beta-lactamase domain containing 2	0.002299770023	327.5267659	331.5418085	246.9785604	347.6293302	398.0260376	362.038672	425.9012046	362.5291015	253.9289371	228.3275286	303.6138934	280.6859422	1.23516318518	0.850742859961
1448218_s_at	Ywhaz			"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide"	0.001299870013	348.5720301	340.64117	323.1226337	292.7162443	388.9702483	398.0260376	386.8694507	345.2843176	225.8679874	235.5489352	192.390133	304.0251789	1.164053205	0.733941771806
1417280_at	Slc17a1			"solute carrier family 17 (sodium phosphate), member 1"	0.003099690031	141.7751625	216.8783151	225.2572921	266.2506062	332.4406519	407.2926586	419.0382124	461.315194	247.3131257	337.4284949	263.3825582	266.9724386	1.90562258275	1.31162935533
1455339_at	Fkbp15			FK506 binding protein 15	0.001899810019	247.9837885	234.1183166	253.2423714	190.317709	336.0606933	458.2032877	387.918293	385.3015021	253.7572093	244.3181106	292.7162443	290.3483449	1.69336481565	1.16796378424
1456081_a_at	Aacs			acetoacetyl-CoA synthetase	0.002299770023	131.6021273	268.0588581	168.600032	351.8908035	441.1593342	435.8167998	377.5560434	713.3745808	125.3420775	123.3222238	162.7687576	241.1961385	2.13867615485	0.709262517963
1451956_a_at	Sigmar1			sigma non-opioid intracellular receptor 1	0.002799720028	284.5116662	228.4822054	210.2293082	179.3119714	523.2113401	463.8202506	337.8855867	285.6694599	164.0961977	135.7643608	218.0560185	180.8967903	1.78451402714	0.774278283091
1448559_at	Flot1			flotillin 1	0.003099690031	253.0709325	202.4094728	203.2331594	169.8600771	341.1028503	353.3230352	343.8846716	309.0044919	262.67025	295.9037152	268.7857791	201.5889849	1.62606554328	1.24183135607
1430359_a_at	Nadsyn1			NAD synthetase 1	0.001399860014	203.0957162	199.9582506	138.4557347	222.3787309	323.9986519	330.198098	289.9555615	265.1713316	207.1218577	240.2184248	284.8970751	252.557662	1.58311553325	1.28918697788
1448892_at	Dock7			dedicator of cytokinesis 7	0.000299970003	212.23106	161.2335315	154.8163467	194.8803744	307.335796	313.6407055	260.5454048	265.5305415	206.8416631	250.3448557	222.6799725	234.1183166	1.58616401046	1.26387403747
1426555_at	Scpep1			serine carboxypeptidase 1	0.001199880012	193.3039088	166.107914	176.7810716	191.2216416	327.9704445	304.4370214	265.8904223	254.4451708	135.7643608	176.0645931	143.416082	173.8146651	1.58471270775	0.864788466366
1434853_x_at	Mkrn1			"makorin, ring finger protein, 1"	0.000399960004	133.4862193	118.7350447	92.5542286	163.9852222	420.7434494	425.3250452	291.1355087	195.4088503	137.2427377	164.4298028	181.5100977	167.576031	2.6193312786	1.27910558003
1423054_at	Wdr1			WD repeat domain 1	0.000199980002	164.6525448	160.6887369	125.2572239	149.2596088	264.8126077	297.9135638	231.1265204	231.4396121	195.4088503	224.9525639	217.4662942	206.5618476	1.70922469729	1.40764880182
1454983_at	B230380D07Rik			RIKEN cDNA B230380D07 gene	0.000299970003	152.424711	137.5217501	74.93350346	149.1585637	225.8679874	251.3637851	180.2856802	189.1618046	151.1915814	167.4625862	166.4454935	165.5466493	1.64711244538	1.26575397491
1455647_at	Ar			androgen receptor	0.002499750025	129.1313066	137.6148167	105.8286179	178.2229109	218.9433772	257.0417682	272.0807353	352.8450596	87.97270086	46.81269766	72.53794655	142.0633893	1.99875750396	0.634328655974
1424383_at	Tmem51			transmembrane protein 51	0.000399960004	116.0335342	103.0016044	72.48889038	105.0435669	201.5889849	191.6102595	229.4119925	210.9420638	164.987281	184.3581007	200.0935704	125.6818925	2.10191984761	1.70241051365
1426383_at	Cry2			cryptochrome 2 (photolyase-like)	0.001199880012	150.9870494	124.7495672	121.5815916	107.7805467	162.9892495	190.0602471	198.7437938	170.320585	155.4463574	149.2596088	153.5638686	145.7649452	1.42964889221	1.19587461687
1439465_x_at	Agbl5			ATP/GTP binding protein-like 5	0.000199980002	108.2192247	118.8153975	92.93086942	200.0935704	258.0879546	263.739345	315.3436342	215.5610935	53.78093753	55.0703167	51.08419153	53.78093753	2.02425475139	0.410946369168
1418052_at	Mvk			mevalonate kinase	0.002099790021	128.2602221	71.90244877	61.66111191	93.37225368	226.9407696	240.0559692	184.108701	291.9248065	81.4394549	139.9634188	139.3961591	114.8613808	2.65495712086	1.33914899035
1453048_at	Nhlrc2			NHL repeat containing 2	0.003099690031	132.8552105	122.1590553	130.6258849	127.6539173	177.2604659	184.3581007	169.2861342	170.0901752	133.0351805	130.5374543	132.5856658	133.3056391	1.36567889579	1.03150215969
1423627_at	Nqo1			"NAD(P)H dehydrogenase, quinone 1"	0.000199980002	50.46555099	30.80970578	39.79328236	36.46592285	236.6676979	188.5226427	202.9582254	438.1833938	77.19887936	74.32728471	125.7669466	155.6570381	6.76888057634	2.74828849084
1427320_at	Copg2as2			"coatomer protein complex, subunit gamma 2, antisense 2"	0.000199980002	102.7926998	99.03612761	54.55089646	108.8068066	166.2203259	206.9816413	152.3216287	204.8907438	116.2694286	122.24181	132.1376699	146.0612832	2.00011303473	1.41492127608
1435991_at	Nr3c2			"nuclear receptor subfamily 3, group C, member 2"	0.00299970003	125.596809	117.5355196	106.11553	126.7069632	144.7815544	143.2219694	129.0439773	128.8694066	109.9171734	101.5478581	104.7595531	118.1737669	1.1469931235	0.912688204013
1417877_at	Eepd1			endonuclease/exonuclease/phosphatase family domain containing 1	0.000299970003	89.65598571	71.17605168	48.98465587	91.18609886	137.2427377	142.9314911	191.7400628	120.5164273	94.13380458	105.9719769	132.3167597	102.7926998	1.96819011122	1.44588439833
1439424_x_at	Herpud2			HERPUD family member 2	0.001499850015	59.97336429	63.78374936	55.44436743	94.5809023	226.4803384	180.2856802	136.2246525	105.6854529	90.81652944	88.87051849	95.1588545	95.99990014	2.3693128681	1.35452762881
1451321_a_at	Rbm43			RNA binding motif protein 43	0.000799920007999	73.52663218	75.23843838	53.74456641	74.73090042	100.6581376	117.9340088	188.1401566	127.481227	73.67611072	87.20198073	97.37429008	86.3210794	1.92689544981	1.24286824782
1442881_at	---			---	0.001199880012	35.03825448	65.57872738	19.37825825	11.51068671	116.9799121	185.2337276	140.9140838	200.6361835	103.7714667	118.5743377	59.04688305	89.83825498	4.89532238255	2.82292176031
1420983_at	Pctp			phosphatidylcholine transfer protein	0.000199980002	77.77583104	76.99015126	77.14661761	86.08762729	129.3938286	175.5885548	111.2646889	89.41357645	54.1462305	58.7280162	76.73000799	59.24707395	1.59012669017	0.782550788819
1416410_at	Pafah1b3			"platelet-activating factor acetylhydrolase, isoform 1b, subunit 3"	0.000499950005	61.91203606	61.91203606	59.52847373	62.0379023	96.52113665	134.2109898	102.9319462	73.72602143	69.98170941	83.27912469	65.57872738	63.6112927	1.66017095266	1.15102627796
1454799_at	Agpat9			1-acylglycerol-3-phosphate O-acyltransferase 9	0.002899710029	22.42918043	23.70933018	49.55157468	23.37468471	70.02911741	136.2246525	142.7381333	125.51187	46.37116283	80.78065842	54.80999128	26.98163746	3.98525754688	1.75487215899
1439251_at	Gm3932			predicted gene 3932	0.002299770023	42.58014625	48.48978662	54.07298145	57.27541096	86.78976425	109.8428383	78.41017638	70.88758127	65.1804316	69.27476468	54.182911	49.65231229	1.70898736427	1.17721762217
1438231_at	Foxp2			forkhead box P2	0.002499750025	51.18800944	51.2920739	31.3779675	55.51947421	62.45927854	58.17409673	95.09443429	67.88218038	50.56811164	26.34992591	42.98558395	51.11876227	1.49759053966	0.903076453897
1429104_at	Limd2			LIM domain containing 2	0.001099890011	51.74541032	31.71965116	42.26428094	33.82640609	68.48214569	71.51410931	53.92678048	61.41120472	52.48622746	52.59293117	57.89909929	45.53137112	1.60028229998	1.30681364343
1427473_at	Gstm3			"glutathione S-transferase, mu 3"	0.000699930006999	8.759563619	8.236274996	12.51008772	9.423924624	102.6536418	168.7142474	92.17905037	59.00695066	10.52680701	13.14823279	32.61229353	22.05281623	10.854238581	2.01234136865
1451633_a_at	Gngt1			"guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 1"	0.002699730027	30.87232005	35.18086378	26.60080499	34.82544783	76.41897489	58.25290129	92.99382396	50.36316343	29.06735715	26.60080499	29.76423687	28.7153452	2.18097028726	0.895420839703
1437064_at	Ar			androgen receptor	0.000199980002	26.78148401	23.69327954	23.10723928	36.21990859	64.13011104	63.7406135	60.0546062	79.85639279	15.57786915	9.801272048	14.61260007	22.55096085	2.4387710566	0.569595750285
1456321_at	Nipal1			NIPA-like domain containing 1	0.001199880012	21.23250964	7.647875299	10.5875509	10.60189315	71.41736498	67.33300747	63.95667357	69.5566719	10.60189315	27.74094444	16.26205867	21.27567501	5.43768020418	1.51549491584
1420014_at	Lss			Lanosterol synthase	0.000699930006999	18.03655621	18.0243459	15.90282318	18.06098912	42.32153354	31.20849757	20.19516461	55.36936226	18.06098912	18.04876227	18.6827251	18.07321173	2.12917052552	1.04057101602
1425219_x_at	Gngt1			"guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 1"	0.000999900009999	21.20378629	16.95905645	16.26205867	16.62939757	28.11907049	36.71358265	45.1019217	21.03224576	12.53127235	15.97835519	15.03908616	15.84372873	1.84319347992	0.835874018639
1418036_at	Prim2			"DNA primase, p58 subunit"	0.000599940005999	16.76502814	8.933218193	11.19562372	17.51912724	23.50161508	37.18881828	27.81617223	24.19572058	23.74144762	20.74943287	21.01802202	17.92701025	2.0712390748	1.53338203942
1424395_at	Asrgl1			asparaginase like 1	0.001899810019	12.74944906	13.02862564	12.58653267	11.40598393	18.46896353	29.26478957	19.43079468	16.02167413	13.07722022	13.05952935	15.15148191	12.39628565	1.67139308048	1.07863932752
1419758_at	Abcb1a			"ATP-binding cassette, sub-family B (MDR/TAP), member 1A"	0.001299870013	7.055987475	7.096698424	7.358414777	7.142484498	17.53099529	25.06254471	10.89656114	13.93163813	6.534188162	6.848931827	6.972896173	7.127993395	2.35299488216	0.959182224148
1451844_at	Prlr			prolactin receptor	0.000699930006999	6.135530118	6.131376514	6.164667146	5.728137008	18.10995429	12.67631052	7.089500578	17.59043189	6.177199821	8.286604113	6.175110701	6.168843302	2.29581379385	1.10960591269
