Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	Pvalue	CON1	CON2	CON3	CON4	CON5	BNF1	BNF2	BNF3	BNF4	BNF5	D3T1	D3T2	D3T3	D3T4	D3T5	OLT1	OLT2	OLT3	OLT4	OLT5	BNF(fold-change)	D3T(fold-change)	OLT(fold-change)
1382434_at	Entpd5	Rn.63533	AI059015	ectonucleoside triphosphate diphosphohydrolase 5=chr6q31	0.00497512437811	2284.950759	3583.158309	3468.413236	3998.3038	5072.556873	5934.705315	5057.785365	6236.992549	5977.861307	7588.410452	10392.63581	10723.28543	7772.031108	5991.256231	5993.296985	9226.635701	5078.440031	6541.483514	7141.165161	7313.034841	1.67301104271	2.220440875	1.91775002955
1372297_at	Gsta4	Rn.57528	AI234527	glutathione S-transferase, alpha 4=chr8q31	0.00497512437811	3959.965868	3897.119459	4392.936469	3728.480653	5132.636481	5021.107091	5411.002565	4984.443275	5201.458142	6748.801708	7658.261351	8333.5092	8445.040404	7775.826481	6195.655018	8513.528754	6070.865436	4932.153619	5359.644552	5632.806355	1.29632100247	1.81933777147	1.44516119273
1367857_at	Fads1	Rn.28161	NM_053445	fatty acid desaturase 1=chr1q43	0.00497512437811	2936.233407	4440.086692	4112.189489	2880.402981	3549.225368	5059.685825	4103.718314	5842.16808	5043.984825	5512.105364	7256.447081	7343.61556	8145.478071	7538.411791	9478.018358	5201.726821	6454.498275	5696.795765	6763.981976	7355.103767	1.42658028964	2.21909056626	1.75643845999
1369941_at	Dap	Rn.1531 /// rn.1531	NM_022526	death-associated protein /// death-associated protein=chr2q22	0.00497512437811	3318.980827	2710.900882	2724.778328	2348.890916	2464.523496	3546.762742	3748.232423	3483.671927	3586.235166	3618.207771	8301.037231	10121.52012	9981.687069	8560.30598	5146.999368	9634.511875	3824.395548	3177.379725	3037.751287	3702.50852	1.32539883213	3.10372337109	1.72290821685
1374222_at	Slc22a18	Rn.3575	BM391436	solute carrier family 22 (organic cation transporter), member 18=chr1q41	0.00497512437811	3184.475087	3692.120311	3402.390886	3691.197227	3711.164331	4217.497711	4610.517636	4108.644268	4220.749901	4605.897371	6052.223794	5984.002945	6002.284013	6008.585932	6137.746986	4496.081868	4290.384616	4798.455771	4887.832225	5236.142555	1.23086243659	1.70715739206	1.34089873956
1384544_at	Pon3	Rn.16469	BM385409	paraoxonase 3=chr4q13	0.00497512437811	3966.391144	3056.55561	3187.902543	2782.809798	3388.759084	5388.190041	4584.724918	4489.469771	5035.100991	5275.775319	3807.820747	4623.816631	4663.230896	3721.542535	4244.066804	4115.711524	3524.07448	3805.577697	4012.922726	4257.06927	1.51218585494	1.28555365776	1.20344600422
1370902_at	Akr1b8	Rn.23676 /// rn.23676	AI233740	aldo-keto reductase family 1, member B8 /// aldo-keto reductase family 1, member B8=chr4q22	0.00497512437811	15.66056295	14.42252578	19.16956898	19.68795526	14.12810307	41.63599751	17.06874391	19.00558038	37.27080284	83.59817108	12492.77287	14510.4852	14831.49596	10927.73831	54.60261998	12543.78416	46.91839813	23.90789804	73.53810973	22.07375862	2.39054249526	635.824140276	153.008532338
1373718_at	LOC498736	unknown153	BM384071	similar to tubulin, beta 2 /// similar to tubulin, beta 2=chr17p12	0.00497512437811	1092.226682	795.6093861	970.9009452	1194.348932	1127.085581	1693.327827	1530.49651	973.0510607	1784.324123	3749.285519	6796.782399	5946.052393	6174.469403	3048.816213	5337.843528	1593.807737	5533.797513	1612.521901	6535.523155	6646.031797	1.87840981525	5.27086097388	4.23184483211
1372774_at	---	Rn.165541	AI170570	Transcribed locus=---	0.00497512437811	1918.580189	1250.224418	1222.841793	1564.36087	1938.094793	2755.993729	2072.355379	2874.704442	2582.331537	2762.360108	4404.703125	5765.875139	5020.73916	4824.293717	2989.470004	6066.449901	2091.971671	2196.057692	2674.477887	2341.215809	1.65284728914	2.91421126322	1.94704512778
1371798_at	---	Rn.164572	AI013011	Transcribed locus=---	0.00497512437811	2329.108996	1827.418994	1833.755096	1493.56442	1854.275174	2419.083529	2563.347082	2351.592294	2414.964356	3116.028579	4260.84466	3896.893828	4875.008503	4567.955433	3051.992327	3767.525601	2706.983203	2084.47235	2853.514503	3054.531218	1.37768760177	2.2116538258	1.54924360825
1367691_at	Prkcdbp	Rn.12281	NM_134449	protein kinase C, delta binding protein=chr1q33	0.00497512437811	1298.112101	1498.179437	2318.657977	1358.063827	1404.292723	2008.589344	3084.781566	2486.591889	2514.677474	2984.518787	3106.995077	3777.338843	4289.226659	3253.422269	4758.338629	4424.263663	3627.9746	2610.468473	3491.952115	2714.253494	1.66035938582	2.43551809701	2.14145701663
1371390_at	Tubb2c	Rn.110562	AA892044	tubulin, beta 2c=chr3p13	0.00497512437811	1864.757999	1448.31726	1852.791263	2016.054144	2066.097397	2445.799152	2112.836742	2177.212623	2565.337987	3272.008294	2934.304062	2797.920897	2977.618812	2518.238063	3162.543372	2448.421387	2744.917798	1958.006922	3270.436755	3326.579968	1.35955560557	1.55607667589	1.4866280252
1371089_at	---	Rn.155743 /// rn.155743	AA945082	Transcribed locus /// Transcribed locus=---	0.00497512437811	857.309062	604.0608838	557.1641688	620.9505154	1024.572316	1637.251049	885.3277774	1754.83776	1377.953453	1999.045827	4773.753178	4201.799045	4325.149094	4294.286379	1908.933791	4141.969745	1167.666592	1340.393268	1549.614453	1602.657191	2.08905483163	5.32303994573	2.67525898027
1370336_at	Okl38	Rn.15599	AY081218	pregnancy-induced growth inhibitor=chr19q12	0.00497512437811	1185.929637	807.204208	321.6250052	884.9732657	737.7210896	1489.234708	1020.64364	961.4582562	944.6874846	1054.755182	3579.75739	4600.434432	7637.885303	3064.98101	2365.14797	2863.282991	1390.33831	615.9109085	1714.293066	2563.092855	1.38942077157	5.39643393738	2.32305443471
1374625_at	Hes6	Rn.11980	AI176616	hairy and enhancer of split 6 (Drosophila)=chr9q36	0.00497512437811	1361.740361	1432.926535	1536.658631	1245.498026	1523.624894	1256.936141	1674.826715	1777.300694	1972.53818	2042.478009	1849.144972	1980.55581	1851.821684	1701.869064	2876.080697	2685.16426	1856.739095	2833.905097	2871.796289	2762.991292	1.22866602076	1.44490482588	1.83236257965
1372599_at	Mgst2_predicted	Rn.7854 /// rn.7854	BI290559	microsomal glutathione S-transferase 2 (predicted) /// microsomal glutathione S-transferase 2 (predicted)=chr2q26	0.00497512437811	775.7167571	686.8836176	622.4793331	698.0826267	846.4054977	1249.895695	933.9416992	1105.197233	1216.428805	1474.544279	3839.248399	3753.42617	3866.164317	3573.15217	1640.109383	3778.554431	1162.574464	1326.220541	1109.739244	1559.581985	1.64758119635	4.59341200104	2.46218587946
1387599_a_at	Nqo1	Rn.11234 /// rn.11234	J02679	NAD(P)H dehydrogenase, quinone 1 /// NAD(P)H dehydrogenase, quinone 1=chr19q12	0.00497512437811	513.086078	290.7734201	183.4904192	439.4453034	428.8693279	2938.654327	4518.504769	2655.349229	2732.955455	3736.950659	2907.517803	2026.020069	1996.134365	2052.632746	914.1380821	2193.497201	536.1045986	451.2504545	737.8616274	731.6574002	8.93610564017	5.33309917063	2.50604091413
1371540_at	Krtcap2_predicted	Rn.103147	AI102711	keratinocyte associated protein 2 (predicted)=chr2q34	0.00497512437811	1279.396335	1324.077195	1397.980886	1246.235868	1331.496638	1444.802892	1801.740259	1437.601675	1403.684404	1472.068193	1881.280701	1899.497555	2211.079449	2408.440972	1716.433062	2008.806171	1709.227205	1434.111281	1455.73365	1415.262951	1.14906256846	1.53768723384	1.21947306759
1388695_at	Shmt2	Rn.198205	BF285150	serine hydroxymethyl transferase 2 (mitochondrial)=chr7q22	0.00497512437811	1228.980151	1244.721347	1265.073358	1291.28177	1272.176432	1301.612323	1545.104929	1346.036112	1509.489598	1604.993278	2052.685218	1676.20655	2340.654206	1737.326628	1793.008957	1840.850243	1866.591635	1470.161071	1755.388457	1676.255441	1.15946779066	1.52325080184	1.36606291258
1371646_at	Pgd_mapped	unknown65	AI008441	phosphogluconate dehydrogenase (mapped) /// phosphogluconate dehydrogenase (mapped)=chr5q36	0.00497512437811	694.4248214	484.1721029	464.3960462	436.2605512	639.3047541	636.810724	715.9445561	831.0821477	644.4292407	1332.746991	2395.386748	2364.884796	2430.455779	1803.015845	1206.131097	2277.104097	848.4333677	700.5851675	942.6770663	961.935146	1.53059571926	3.75194247473	2.10800514946
1389230_at	---	Rn.4302	AA818910	Transcribed locus=---	0.00497512437811	723.0057968	829.8266143	665.5584286	357.1769325	684.5782939	1088.43402	1097.278837	641.086422	1285.619205	1076.708214	2233.482863	2101.105706	1456.202171	2297.133186	979.8666262	1372.068743	884.8473745	1087.676451	699.7580032	1166.361323	1.59168533949	2.78140622179	1.59830626881
1368064_a_at	Ddc	Rn.11064	U31884	dopa decarboxylase=chr14q21	0.00497512437811	386.4817173	351.1108805	313.1474896	321.2727658	534.5357755	596.9779414	441.796205	657.3723679	762.1620832	738.8116666	2211.793819	1710.341312	1911.801682	1971.641244	1066.106921	1634.681099	1006.866501	983.6032318	1143.617019	1540.053965	1.67691514183	4.65326970655	3.30902748602
1382274_at	Rarres1	Rn.16737	AA819288	retinoic acid receptor responder (tazarotene induced) 1=chr2q31	0.00497512437811	614.0529382	476.3489254	743.2817941	420.3273048	737.562664	831.5820643	1285.821256	606.9952683	957.2477289	1204.3035	1856.528812	1296.872487	1696.870322	1374.270895	1141.663785	987.3780758	940.6282844	635.8179725	971.1215433	1200.086557	1.63323736184	2.46231823805	1.58278987054
1367462_at	Capns1	Rn.3430 /// rn.3430	U10861	calpain, small subunit 1 /// calpain, small subunit 1=chr1q21	0.00497512437811	931.0107778	763.5703046	778.7165074	751.5184094	829.8418679	859.861062	848.3775987	783.6215947	935.6306928	958.1119444	1162.211548	961.7762216	1280.307253	1195.541529	1181.792145	1102.681373	1028.551103	767.9838396	1077.107217	998.4297463	1.08162094962	1.42592270078	1.2269230702
1369799_at	Abat	Rn.10090	U29701	4-aminobutyrate aminotransferase=chr10q12	0.00497512437811	770.3436917	647.0651834	622.9359192	665.9272787	735.5989897	724.7233805	708.4531644	856.6922618	874.5776789	975.1470742	1467.72604	1195.915358	1315.394466	1266.514448	813.4392703	1096.868378	745.1457525	778.6930345	959.6271959	927.3004649	1.20271604729	1.76037668812	1.30964662641
1378346_at	Emilin2_predicted	Rn.41006	AI385237	Elastin microfibril interfacer 2 (predicted)=chr9q38	0.00497512437811	249.7476235	446.8324013	465.3370241	495.8694954	541.5978824	646.4043359	571.0877949	941.5411305	679.1555265	578.4732797	1296.278731	794.9587779	1132.431265	1600.096035	1088.198651	1449.164998	596.6544396	1458.945605	841.1377072	1447.117939	1.55346288081	2.68800823909	2.63392821122
1373185_at	Ssr2_predicted	Rn.17458	BE329347	signal sequence receptor, beta (predicted)=chr2q34	0.00497512437811	620.0903393	735.7854937	732.1711031	666.3889966	612.569795	799.0945114	892.9545914	815.3981764	891.7878204	767.0682733	923.5826351	900.172891	861.569452	854.0581161	937.8981681	832.9340845	842.9131595	876.7386004	851.077572	826.6245157	1.23739123418	1.32975160258	1.25639463494
1387188_at	Slc17a1	Rn.11150	NM_133554	solute carrier family 17 (sodium phosphate), member 1=chr17p11	0.00497512437811	502.9916258	390.4018418	359.6923083	371.7231128	384.4035129	601.0486609	541.8231649	560.2369371	559.7151058	716.8156364	1722.239611	1357.960086	1242.782968	1268.134595	798.5919632	1274.298563	661.5569588	589.2521687	826.2444617	809.1140303	1.48298880831	3.18020594443	2.07069505404
1370281_at	Fabp5	Rn.98269 /// rn.98269	U13253	fatty acid binding protein 5, epidermal /// fatty acid binding protein 5, epidermal=---	0.00497512437811	205.4852463	111.0652564	193.567372	236.6594771	239.8557882	449.553178	357.7288662	355.1471944	619.1257276	316.4801088	2258.62922	2244.08838	1620.193635	1534.138545	769.8980423	1710.009696	535.5577058	569.1467816	295.0255328	661.4388851	2.12645915685	8.54111572038	3.822270354
1375374_at	Sqstm1	Rn.107103	BF400606	Sequestosome 1=chr10q21	0.00497512437811	297.3765366	354.490888	271.4043865	442.8397244	654.8217102	686.2161211	821.6527271	425.0736049	603.8238376	757.344245	1264.829135	1241.030408	1020.478594	1218.514987	1031.019833	843.9237579	536.4956436	504.7833954	531.8754768	979.8103113	1.62999472779	2.8580226335	1.68085145426
1367856_at	G6pdx	Rn.11040 /// rn.11040	NM_017006	glucose-6-phosphate dehydrogenase X-linked /// glucose-6-phosphate dehydrogenase X-linked=chrXq37	0.00497512437811	186.0223128	221.7518521	300.1833304	227.2198918	209.8938619	304.8347498	501.1465641	254.8912647	257.8159929	270.0972918	2002.293407	3269.628231	1807.326597	1575.480661	465.7184554	1005.085385	335.7456722	488.2999784	209.3704186	313.2904727	1.38749956799	7.96496057286	2.05383894579
1398874_at	Atxn10	Rn.6524	BI274345	ataxin 10=chr7q34	0.00497512437811	604.5483741	606.0641205	631.3539398	603.6770697	531.6799787	668.2600953	555.9188738	691.4067203	683.228902	713.2293282	814.7124033	702.9394967	756.5708581	879.7295832	735.2813235	710.6697444	713.3831214	630.6629642	818.3496909	712.4647803	1.11242326833	1.30628522136	1.20427972369
1370365_at	Gss	Rn.1692 /// rn.1692	L38615	glutathione synthetase /// glutathione synthetase=chr3q42	0.00497512437811	370.3211447	337.0772666	394.3395835	387.5538325	316.726584	451.9786319	433.0994902	403.6135716	414.3360535	472.6757196	602.8151207	713.2717659	771.7867785	745.5180855	664.4553954	770.8949607	498.0703189	385.5525325	506.2665326	473.6486903	1.20469617208	1.93677269518	1.45869666584
1369430_at	Bcmo1	Rn.126587	NM_053648	beta-carotene 15,15'-monooxygenase=chr19q12	0.00497512437811	205.8368022	296.7845218	313.9116771	275.2446477	307.17	599.1798979	592.5199879	419.7264839	548.1366552	787.6858166	538.6429944	378.4086114	352.5656079	332.7234107	517.8833481	283.916739	461.0065483	537.1157126	708.8114515	711.8194525	2.1067613531	1.51558492866	1.93193069535
1373918_at	Rdh11	Rn.24910	BG374035	retinol dehydrogenase 11=chr6q24	0.00497512437811	323.3070707	316.4313825	254.3928385	279.4591829	342.4676115	374.5345666	419.5639471	377.777382	416.8241581	391.8702586	548.0508408	477.7987029	685.3365059	605.0932526	671.9856631	397.9332153	525.6022481	353.2653076	538.6430908	600.5339259	1.3063947421	1.97107551003	1.5935918352
1394597_at	Ddhd1	Rn.163271	AI101356	DDHD domain containing 1=chr15p14	0.00497512437811	222.2179649	165.1605145	163.3773293	154.0016117	90.9470905	330.7830675	774.5691496	253.1419718	426.084336	604.4486691	719.2141316	770.6105708	584.9597635	288.6914951	1558.123388	263.9174455	514.223991	212.8184184	332.5259836	237.2719204	3.00240498988	4.9284618791	1.96147908868
1376315_at	RGD1303074	Rn.18635	BI282297	similar to putative alpha-mannosidase=chr3q42	0.00497512437811	300.9357377	286.116108	253.9658952	262.0145891	315.3544316	345.0277242	464.138649	344.0022484	346.9665557	423.0733316	404.6531702	336.1069757	349.6492446	402.006583	397.3616185	433.2759664	413.225378	354.143029	371.2274035	500.2753957	1.35591261916	1.33234294282	1.46091829725
1376754_at	Cars_predicted	Rn.14865	AI176610	cysteinyl-tRNA synthetase (predicted)=chr1q41	0.00497512437811	250.4306505	318.3278012	184.3537562	271.2088726	239.8599932	322.6769452	315.1881299	273.8815397	320.1697996	434.0919453	533.5576984	409.9552236	386.2464232	395.7013725	381.6077733	340.2229452	322.8717824	323.4471474	361.8718697	392.5664839	1.31785579958	1.66674579681	1.37716049134
1393478_at	---	Rn.147293	AI029492	Transcribed locus=---	0.00497512437811	291.5481627	186.3785596	189.4068784	235.4935097	213.5501981	280.4710367	237.9622462	279.7016606	304.0216105	342.1140099	300.6646019	284.573247	296.9502945	303.5273592	353.0121346	252.3758148	282.7497683	242.4102059	448.9512667	295.1954051	1.29371185969	1.37832220835	1.36305391485
1389170_at	Casp7	Rn.53995 /// rn.53995	BF283754	caspase 7 /// caspase 7=chr1q55	0.00497512437811	245.5072448	221.060864	263.6048273	264.212531	222.768421	287.6377545	264.1505389	267.1607966	254.8406028	267.0798298	334.0905965	282.6299952	273.2439754	343.6248446	356.1602643	350.0280153	279.8627798	267.4755179	279.1072537	259.4894679	1.10164337945	1.30612052555	1.17977114368
1388544_at	Bpgm	Rn.108143	BI294941	2,3-bisphosphoglycerate mutase=chr4q22	0.00497512437811	172.1264833	114.3515646	166.9633143	211.8980062	173.34366	229.2604417	279.0319563	179.1651855	264.0465822	298.887662	280.6248021	408.8945141	262.0914447	294.8165084	394.2573465	353.276514	444.0392256	325.6911501	321.071779	326.8829122	1.49089916614	1.95626304604	2.11159820925
1374366_at	Slc39a4_predicted	Rn.7960	AI556941	solute carrier family 39 (zinc transporter), member 4 (predicted)=chr7q34	0.00497512437811	107.7472819	91.08390552	82.54643423	98.61606171	87.24986972	159.0639888	176.115266	192.6861338	171.3563859	240.1446691	527.1188682	466.7983793	558.2353728	728.8173678	173.6599881	370.1369098	185.1186145	165.4907977	235.5014	261.0212546	2.01044281383	5.25342716881	2.60521299561
1377076_at	Siae_predicted	Rn.21775	AI716131	sialic acid acetylesterase (predicted)=chr8q21	0.00497512437811	177.6526999	156.8024857	101.8670494	146.1234844	154.9710201	158.8801741	159.5360677	182.24831	162.7368751	206.1631001	233.31087	257.9841507	314.4655016	210.8335318	284.6931148	227.5229925	218.3890602	185.7462237	219.5810518	280.7804687	1.17920367198	1.7646564001	1.53511540526
1373088_at	LOC682888	unknown127	BI295811	hypothetical protein LOC682888 /// hypothetical protein LOC682888=---	0.00497512437811	101.7498681	56.88201133	63.11311201	57.84736088	86.69902968	109.6243104	111.1856424	72.21623119	138.0604202	165.8433506	320.2794783	216.8091188	407.5577101	287.898841	180.3524192	262.85462	101.6073735	57.91282442	141.2984964	229.144694	1.62965874744	3.85730496766	2.16444625039
1389988_at	RGD1566063_predicted	Rn.21595	BI301226	similar to Potassium channel tetramerisation domain containing protein 2 (predicted)=chr10q32.3	0.00497512437811	140.865834	87.25505433	92.64831603	95.89211558	116.4637777	147.0212563	171.2890597	124.8111068	145.6326971	201.8989818	221.1427322	150.6929173	237.5557027	220.4388283	144.9263287	146.8169959	147.0909983	116.5060931	148.6862524	143.1719289	1.48305361199	1.82838233187	1.31727482294
1370816_at	Nr1d1	Rn.29848 /// rn.29848	M25804	nuclear receptor subfamily 1, group D, member 1 /// nuclear receptor subfamily 1, group D, member 1=chr10q31	0.00497512437811	59.40102563	83.08774749	57.4243429	70.94110465	66.56692308	197.3653721	158.5659645	119.2907201	219.3584178	302.1018153	138.0868804	119.6589419	124.0340308	401.4310821	175.2483092	128.632745	124.2575797	142.0785276	124.5095999	123.2014792	2.95382286576	2.84054293026	1.90468185917
1368143_at	Anxa7	Rn.106184 /// rn.106184	AI013902	annexin A7 /// annexin A7=chr15p16	0.00497512437811	62.74413894	38.97733777	69.30231844	73.35610053	60.2914993	167.4295262	109.4106653	99.70858167	120.7580304	206.9751955	184.8244883	179.8676898	249.7291624	269.9178921	130.5468574	162.5842658	93.61577125	71.61021095	198.8482556	214.5256932	2.311611824	3.33108426561	2.43273313154
1374962_at	RGD1563384_predicted	Rn.92582	BM385683	similar to NOGO-interacting mitochondrial protein (predicted)=chr20q13	0.00497512437811	138.6865588	110.5836741	93.60462844	106.9541034	93.53066604	184.7556947	148.8940366	207.0267185	175.6625001	166.0641164	116.3571894	117.9006372	137.1289932	139.5295458	111.8031506	140.7206796	132.0319006	170.5986887	140.9237886	131.8113936	1.62397612247	1.14605406976	1.3178867375
1398451_at	---	Rn.12417	BI296494	Transcribed locus=---	0.00497512437811	77.80716623	65.95597733	71.71587055	64.19398364	78.03449611	163.0461797	195.5501049	155.5559889	135.2298002	204.1580996	73.3241029	81.42797264	92.16206536	87.58693624	84.38662456	81.66913549	86.59174477	90.56754933	98.24468976	81.552818	2.38614003886	1.17103417985	1.22621400132
1372665_at	Psat1	Rn.100813	AI230228	phosphoserine aminotransferase 1=chr1q43	0.00497512437811	7.044956259	5.229819149	6.956226347	4.593376493	5.230859728	7.212487463	9.179277928	5.289269101	5.298160215	9.038507402	104.4585927	122.1797773	305.8910308	132.4093246	16.58531141	94.02466637	19.87670509	9.693671653	15.08817798	106.0838349	1.23962853578	23.4561505699	8.42419725473
1379107_at	Slc4a4	Rn.11114	BF416861	Solute carrier family 4, member 4=chr14p22	0.00497512437811	15.72322886	20.7637665	19.70124007	15.54509039	22.29379961	230.5875754	45.36328037	25.75278295	23.60415065	25.34860881	24.5245754	36.46253624	24.11081261	29.13207146	23.31755613	24.22199458	15.79170658	26.349228	23.33014224	23.1789693	3.72931105334	1.46284969588	1.20041998715
1381504_at	LOC306805	Rn.160633	AI639412	similar to asporin precursor=chr17p14	0.00497512437811	15.02123145	19.96633926	22.4106227	19.62592272	20.49317993	64.78625494	26.71914543	39.57191179	69.61984254	86.24427123	31.97057082	27.49457963	29.94380898	34.67851274	21.03315065	28.64297951	26.36375817	26.11782724	20.65433844	21.83827327	2.94246700353	1.48815265274	1.267643604
1372623_at	---	Rn.12649	BE101435	Transcribed locus, weakly similar to XP_529532.1 PREDICTED: hypothetical protein XP_529532 [Pan troglodytes]=---	0.00497512437811	21.06890702	24.0596548	22.71458397	21.79596971	20.83614086	25.34360823	26.77944269	24.20331438	29.01772118	23.42541108	56.50219608	40.48047633	48.78055255	43.29358559	28.12488305	40.48186213	22.78762187	30.92757745	26.34627343	33.16665136	1.16559582483	1.96588540055	1.39135215708
1384198_at	Cova1_predicted	Rn.20175	BF288648	cytosolic ovarian carcinoma antigen 1 (predicted)=chrXq36	0.00497512437811	21.14657189	16.61866378	15.57709045	16.0443859	17.39620094	21.89056618	17.27350713	18.04519587	26.43311361	24.94271377	25.3821911	25.91134047	29.71866934	22.86942087	38.96256823	21.9080351	21.97579798	21.03271159	22.42371352	25.34717143	1.25122668572	1.64599441454	1.29849789292
1398490_at	---	Rn.172884	BM390414	Transcribed locus=---	0.00497512437811	7.014874269	12.73329445	14.76516716	12.92640372	7.783502095	15.7365947	24.05697407	15.12846492	15.0029998	13.53586096	29.76585853	22.29578255	38.32881937	47.9748441	30.15105459	30.69833763	16.2113956	16.17588618	17.16234323	15.82284137	1.51133638464	3.05154775364	1.73968063198
1390474_at	RGD1564315_predicted	Rn.242	AA859508	similar to RIKEN cDNA 9330161F08 (predicted)=chr7q22	0.00497512437811	8.274481994	6.118393997	6.021239692	13.44021271	8.095201312	40.66619419	33.25000822	22.94546397	21.49623352	30.0113551	33.56871437	17.96332017	24.24214962	22.99183984	14.86211789	16.12517887	16.64141242	6.485994673	14.92168164	14.60889129	3.53685145086	2.70868690755	1.63966460117
1391831_at	---	Rn.137550	BI276470	Transcribed locus=---	0.00497512437811	6.531828224	8.678185381	8.937866065	8.821839744	8.895735965	9.479880913	8.979668604	9.253518171	9.132148058	11.47593963	25.31552262	10.77023165	13.07016842	8.721372647	21.82529951	10.26040024	9.72622671	24.33873399	10.5370378	24.19409696	1.15420111733	1.90377947942	1.88834672845
