Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	Pvalue	CON1	CON2	CON3	CON4	CON5	BNF1	BNF2	BNF3	BNF4	BNF5	D3T1	D3T2	D3T3	D3T4	D3T5	OLT1	OLT2	OLT3	OLT4	OLT5	BNF(fold-change)	D3T(fold-change)	OLT(fold-change)
1372801_at	Commd10	Rn.163373	AI171256	COMM domain containing 10=chr18q11	0.00497512437811	261.8947935	175.5537132	83.40433034	195.8351001	209.5248987	303.3956697	114.2162487	187.0541176	225.8294312	214.3577303	432.2800487	325.166389	294.0008529	413.4673906	318.8207615	185.7175639	184.4597875	123.2305039	264.6308036	293.1893185	1.12809189969	1.92583753288	1.13497452931
1376885_at	---	Rn.24070	BE095660	Transcribed locus=---	0.00497512437811	169.4436617	142.1157403	182.9558207	194.1135865	182.4656472	185.2342097	182.6825852	154.8315319	187.0331201	198.1611385	257.7063093	233.0282739	293.4870835	216.8079385	340.124299	233.5778537	228.3639002	133.9828093	187.808029	197.2261298	1.04230095684	1.53961937692	1.12612210397
1383369_at	Trim26	Rn.163420	AI028875	tripartite motif protein 26=chr20p12	0.00497512437811	157.6077503	180.8837424	178.0236723	139.6127376	180.4325572	172.0287366	153.9762889	141.1202166	151.6318694	198.769772	340.3425229	229.4329596	262.9317884	314.6187082	244.5983384	233.7770604	226.8811725	144.5427541	174.3382651	252.7615562	0.977247817445	1.66386577467	1.2339823096
1393751_at	Paics	Rn.121730 /// Rn.3015	AA859029	Transcribed locus, strongly similar to NP_543186.1 phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoribosylaminoimidazole succinocarboxamide synthetase [Rattus norvegicus] /// Phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoribosylaminoimidazole succinocarboxamide synthetase=chr14p11	0.00497512437811	236.5216022	188.4782805	117.1682085	135.6555021	149.4051293	136.7456876	44.23288874	175.2050522	134.4576227	115.9874199	296.8583561	262.1605456	222.4360101	326.1845312	196.7024022	210.2175718	166.5009782	53.89141686	163.0089791	249.0739869	0.733326412112	1.57676082753	1.01869399579
1379360_at	RGD1309698_predicted	Rn.42741	AI013789	similar to Putative protein 15E1.2 (predicted)=chr12q16	0.00497512437811	79.41190431	55.40385441	82.05543308	76.98482087	91.71514031	56.82346932	79.1854771	79.06858278	96.64847048	94.91407163	132.8285943	109.0513417	110.0821817	99.65969254	147.3912297	96.53613628	88.11936978	69.78112594	131.5150769	106.3838497	1.05464339893	1.55357327775	1.27689936033
1388393_at	Plp2_mapped	Rn.96974	BM385031	proteolipid protein 2 (mapped)=chrXq13	0.00497512437811	84.49779406	52.63334401	83.41260548	73.52637873	58.68392789	121.7812212	69.23520011	78.23049996	74.26567013	71.21903798	92.73984806	122.0772195	145.7924063	147.5125443	95.30581636	76.20479888	72.6203594	68.06669133	107.3468135	71.32897485	1.17569629372	1.710619153	1.12136951445
1379521_at	Alg3	Rn.106814	AW525817	asparagine-linked glycosylation 3 homolog (yeast, alpha-1,3-mannosyltransferase)=chr11q23	0.00497512437811	52.71612215	44.50810691	43.67060162	46.49291438	47.93603084	51.72946716	37.36844773	40.77110187	50.42302037	51.39897816	82.58769541	80.24056832	87.74199133	83.39465101	103.1931679	69.32630237	54.98760611	36.75082639	67.96069815	73.794136	0.98456271324	1.85768765735	1.28682096767
1383850_at	LOC690000	Rn.2361	BF548042	Similar to CG3740-PA=chr1q22	0.00497512437811	40.68747182	39.77822012	40.39148932	39.85880952	40.65262269	36.35139278	40.09551298	40.79991224	40.67514222	40.43617814	49.30214355	41.58000046	61.07504736	79.06441269	42.68570139	40.79831854	34.39535784	41.46176663	42.01547584	47.60699077	0.985049928794	1.35923518931	1.02437964917
1386888_at	Eif4ebp1	Rn.11161 /// rn.11161	NM_053857	eukaryotic translation initiation factor 4E binding protein 1 /// eukaryotic translation initiation factor 4E binding protein 1=chr16q12.3	0.00497512437811	31.86457101	28.85673328	31.79159095	29.72159581	27.9822029	31.92594788	31.80083156	28.0974658	31.17601267	31.04385652	39.52125365	47.53342302	45.8923477	49.65235652	38.70053467	38.94018632	35.46227817	28.87690599	31.55070818	33.38704431	1.02547932842	1.47320454033	1.11982975092
1386507_at	---	unknown531	AA799858	---=---	0.00497512437811	12.38678186	11.89645639	13.04888543	12.33573435	12.30398724	12.07579866	12.02070009	12.16151955	12.25583292	12.25022323	33.79835454	16.9593834	16.616032	15.63612739	14.23034144	13.87020182	11.8110712	12.33586555	12.56328056	15.66359364	0.980510975351	1.56910349121	1.06893723241
1392896_at	---	unknown694	AI111675	---=---	0.00497512437811	10.63921332	11.36614312	11.17221119	11.30599002	11.48420054	11.4514238	11.43057778	11.36779119	11.36025195	10.48460053	12.40057855	11.51920949	11.89587104	12.85276553	13.34619851	11.49233125	11.44001706	11.43521356	7.039961934	11.12721572	1.00226714566	1.10804193567	0.938660779402
