Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	D_630	D_631	D_632	D_633	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	D3T(fold-change)	C3(fold-change)
1422070_at	Adh4			"alcohol dehydrogenase 4 (class II), pi polypeptide"	0.000199980002	9650.112193	8945.522277	8485.47673	9316.355651	13282.78456	15044.51523	12246.48412	15903.20585	10339.93861	11306.30578	9982.323894	9821.44783	1.55167363683	1.13881595892
1433446_at	Hmgcs1			3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1	0.000899910008999	7930.13659	5183.964057	4930.711067	7242.489638	15024.19424	17891.04455	12565.5831	20990.07935	5205.063324	9995.825495	8125.720355	9191.088407	2.62862771771	1.28592992698
1418069_at	Apoc2			apolipoprotein C-II	0.002199780022	8765.738952	8885.20902	7908.673388	7411.089846	17460.41223	15967.93353	10566.35379	10036.50953	9354.274177	9316.355651	9874.760209	7441.253745	1.63876383322	1.09147308219
1423447_at	Clpx			caseinolytic peptidase X (E.coli)	0.000199980002	11094.06144	9755.161216	10270.15262	9848.102075	8730.206114	8462.569138	6040.909257	7802.333768	13445.53928	12196.84171	11951.6319	11169.44592	0.757576992381	1.19029683942
1455770_at	---			---	0.002799720028	11094.06144	9637.077555	10783.06731	10077.35916	5502.150932	6081.91526	8753.838181	7461.396707	11336.98975	11935.48855	13246.83422	10022.95298	0.668387947633	1.11903134637
1423418_at	Fdps			farnesyl diphosphate synthetase	0.000599940005999	7983.966766	7232.6569	6420.366771	6731.909189	13591.99871	13500.26401	10753.95709	16384.0	5149.012296	6668.423431	6650.375102	6282.79155	1.91160815276	0.872455495465
1423257_at	Cyp4a14			"cytochrome P450, family 4, subfamily a, polypeptide 14"	0.001299870013	8258.820273	1847.757866	2092.84536	7686.973609	17507.67636	15583.48192	21683.34933	18258.11239	715.3086116	531.7808445	1835.299757	7154.771612	3.67249128152	0.514782077895
1421041_s_at	Gsta1 /// Gsta2			"glutathione S-transferase, alpha 1 (Ya) /// glutathione S-transferase, alpha 2 (Yc2)"	0.00299970003	3293.829128	1609.436565	2655.927408	3338.721406	8706.577496	14290.11593	13536.90212	15838.74054	2553.676393	4073.886298	6954.205574	5745.751965	4.80572095261	1.77350631789
1456170_x_at	Calr			calreticulin	0.001899810019	6139.817252	6823.659771	7887.268278	6907.318341	4658.177825	3393.409917	4515.37471	5254.653797	8683.012829	8394.100378	7573.371583	6907.318341	0.642033842088	1.13688777207
1450109_s_at	Abcc2			"ATP-binding cassette, sub-family C (CFTR/MRP), member 2"	0.002599740026	5472.445628	4424.595949	5169.969306	5494.719045	5018.254767	5855.716528	5554.533362	5855.716528	6795.999354	7381.04822	7154.771612	7666.221674	1.08377170905	1.41029188505
1435630_s_at	Acat2			acetyl-Coenzyme A acetyltransferase 2	0.002699730027	4670.787192	3997.382744	3284.914261	4029.988482	9982.323894	10050.08442	7242.489638	11230.07545	3154.181579	3384.225531	3448.970324	3997.382744	2.40910957332	0.874973195634
1425627_x_at	Gstm1			"glutathione S-transferase, mu 1"	0.000799920007999	3258.336752	3388.802868	4068.355402	4180.037008	8192.0	8203.080097	6024.559317	8125.720355	4721.665094	4271.5679	5176.961953	7222.887577	2.05063905791	1.43620801734
1420641_a_at	Sqrdl			sulfide quinone reductase-like (yeast)	0.002699730027	4595.544204	4365.103057	3781.571024	4773.064114	6215.091863	7291.652031	6499.080939	6455.217542	3986.591315	5247.519837	4838.117191	5261.760984	1.51074026511	1.10383543277
1418004_a_at	Tmem176b			transmembrane protein 176B	0.000499950005	3838.295315	4558.36268	4019.10903	3859.130191	5340.688408	5630.237245	4851.247267	4910.723915	6534.358983	7532.484063	6334.038846	5428.16929	1.2739187572	1.58704849801
1420654_a_at	Gbe1			"glucan (1,4-alpha-), branching enzyme 1"	0.002199780022	3289.357274	3631.047279	3171.302978	4877.580608	6131.524054	6786.819835	6402.989816	7491.765359	4773.064114	4202.726913	4924.051037	4466.719673	1.79120735836	1.22694957612
1427474_s_at	Gstm3			"glutathione S-transferase, mu 3"	0.000199980002	1508.17696	946.6707916	1698.999838	1438.380847	8694.817313	12180.36715	6926.015976	7441.253745	2182.551529	2543.324799	5435.511166	3750.975176	6.3020412316	2.48780299799
1417070_at	Cyp4v3			"cytochrome P450, family 4, subfamily v, polypeptide 3"	0.000199980002	5800.453563	5524.545252	6065.496379	5031.873715	3082.40347	3280.477248	3700.539755	3045.091787	4696.173518	4997.912747	4753.716	4323.937636	0.584617633989	0.837188076656
1423909_at	Tmem176a			transmembrane protein 176A	0.001199880012	3258.336752	3289.357274	3425.716384	2872.875982	4163.092792	4552.174037	4024.54508	3750.975176	5391.533657	6198.313455	4977.653186	4163.092792	1.28370071955	1.61374209304
1418438_at	Fabp2			"fatty acid binding protein 2, intestinal"	0.000199980002	3236.368118	2955.732514	2865.120299	3271.598518	9166.212394	6552.047043	4570.701854	3370.507219	2067.497687	1982.534147	2227.315167	2370.441378	1.91903763437	0.701428747073
1415998_at	Vdac1			voltage-dependent anion channel 1	0.000199980002	3078.239994	2996.016803	2641.588446	3149.899317	4589.305081	4977.653186	4329.785982	4101.540048	3843.486804	3448.970324	3885.353097	3538.837989	1.51682721687	1.24026335976
1437840_s_at	D2hgdh			D-2-hydroxyglutarate dehydrogenase	0.000299970003	4564.528098	4347.408656	4527.597519	3735.770207	3107.545931	3505.46472	3848.711993	3338.721406	2784.803853	3103.348495	2560.606768	2807.518862	0.803505059609	0.655375745513
1452975_at	Agxt2l1			alanine-glyoxylate aminotransferase 2-like 1	0.000999900009999	6131.524054	3965.068295	4779.553055	4312.234742	2048.0	1694.401434	2896.309376	1383.00437	2396.245488	3347.759095	3402.595644	4002.817152	0.418050670195	0.685280220579
1417761_at	Apoa4			apolipoprotein A-IV	0.001399860014	701.8787425	1025.385012	702.8295307	1063.563163	8706.577496	6578.714549	3249.54047	5428.16929	1680.69241	2335.393596	1942.676549	752.0516825	6.85900349971	1.92085694086
1418129_at	Dhcr24			24-dehydrocholesterol reductase	0.000399960004	1774.220988	1676.155173	1502.063407	1613.804385	3895.87048	5347.949029	2987.907976	3975.801462	2064.705068	3154.181579	2273.012653	2641.588446	2.46831050796	1.54327006711
1422526_at	Acsl1			acyl-CoA synthetase long-chain family member 1	0.001899810019	3416.444559	4046.39095	4118.233739	2415.791115	2332.239124	2959.730293	3103.348495	2841.93925	1611.624581	1375.537733	1396.18074	2279.18134	0.802841270869	0.476001347532
1439153_at	Rnf144b			ring finger protein 144B	0.000199980002	2529.593762	2688.489273	2706.738877	2706.738877	1862.829605	1638.011761	1583.509712	2482.090494	3210.183385	3307.235352	2959.730293	2777.266681	0.711696214899	1.1526450306
1436339_at	1810058I24Rik			RIKEN cDNA 1810058I24 gene	0.00199980002	1852.772462	1921.743402	2087.180999	2188.459545	2452.045441	2699.431701	3356.844517	2799.920211	2017.733609	2233.359836	2164.892991	2419.058596	1.4047232497	1.09749979804
1428614_at	Ldhd			lactate dehydrogenase D	0.001299870013	1733.857959	2056.335571	2064.705068	1769.418994	2042.457014	2273.012653	2215.29022	2313.369497	3124.435841	2659.519685	2777.266681	2376.858	1.15998963544	1.43463071613
1417629_at	Prodh			proline dehydrogenase	0.001699830017	1901.048996	1607.262661	1676.155173	1961.171519	2512.521106	3675.564186	2294.652541	2419.058596	1715.17492	2245.482868	2127.126327	2025.945992	1.52565745656	1.13548009439
1427893_a_at	Pmvk			phosphomevalonate kinase	0.002499750025	1607.262661	1547.474585	1178.821857	1626.967819	3258.336752	2923.883269	2659.519685	3895.87048	1037.956308	1103.155155	1417.123719	1607.262661	2.13699398605	0.866617651526
1423141_at	Lipa			lysosomal acid lipase A	0.000999900009999	1311.879959	1403.759431	1256.260553	1461.941635	1644.678637	2115.642284	1598.585286	1635.799259	2303.992013	2458.68296	1715.17492	1987.900731	1.2872486924	1.55796787641
1456777_at	Mgam			maltase-glucoamylase	0.000199980002	1167.696798	1175.631333	1050.681728	1259.669895	2031.430089	2012.27254	1705.914943	1611.624581	1394.285221	1564.3309	1471.875572	1438.380847	1.58181107041	1.26112514187
1426775_s_at	Scamp1			secretory carrier membrane protein 1	0.002499750025	1420.969625	1080.984409	1039.360196	1219.395152	1696.704959	1635.799259	1622.564372	1473.866359	1252.869122	1432.56015	1280.303384	1271.6624	1.35041533375	1.10012912693
1423397_at	Ugt2b38			"UDP glucuronosyltransferase 2 family, polypeptide B38"	0.000299970003	1852.772462	4013.652503	3587.069543	1244.413297	499.6742283	132.9452111	265.5305415	179.5548734	1622.564372	684.9818732	1082.446495	560.6120716	0.100739777716	0.369287610607
1416525_at	Spop			speckle-type POZ protein	0.000199980002	1301.265831	1308.338377	1266.507583	1257.968429	902.8603214	1003.415212	1177.221434	1046.42268	1526.66732	1622.564372	1776.620712	1360.725175	0.804412761474	1.2244798113
1452771_s_at	Acsl3			acyl-CoA synthetase long-chain family member 3	0.001899810019	713.3745808	712.4095273	681.28234	1158.249224	1710.532737	2067.497687	1771.824505	2236.380569	1006.135573	877.553943	1103.155155	1290.737579	2.38452764752	1.31000573285
1416411_at	Gstm2			"glutathione S-transferase, mu 2"	0.000199980002	662.186597	503.0677863	641.0170853	512.0	2811.316174	3145.644673	1438.380847	1880.564404	753.0704366	888.3115874	993.9510544	794.9751754	4.00121652	1.47968359196
1422528_a_at	Zfp36l1			"zinc finger protein 36, C3H type-like 1"	0.001099890011	1303.034891	1598.585286	1626.967819	1261.373663	1010.230648	1025.385012	999.3484567	959.5738287	1043.590499	1159.823854	1244.413297	1417.123719	0.689907495189	0.840238961071
1416551_at	Atp2a2			"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2"	0.001799820018	1442.284442	1311.879959	1932.188323	1373.679761	790.6815771	842.6268048	1011.59914	826.8065456	1018.470163	1347.883414	1214.452207	991.2636383	0.572887039153	0.754462857025
1451371_at	Mrap			melanocortin 2 receptor accessory protein	0.001799820018	902.8603214	1032.352534	1060.684591	976.6115297	1835.299757	1825.37859	1295.991014	1317.219446	995.2974934	908.9927642	897.9846663	802.5447338	1.57932652758	0.907441538682
1422072_a_at	Gstm6			"glutathione S-transferase, mu 6"	0.002199780022	760.2409884	825.6880412	668.4917752	703.7816069	1987.900731	1566.446737	1263.079735	1043.590499	798.2102529	966.0914832	1172.449444	1073.688662	1.98127676417	1.35570163361
1439342_at	Clpx			Caseinolytic peptidase X (E.coli)	0.001399860014	1162.963417	1177.221434	1287.253074	1066.442156	1079.516815	783.2239114	289.9555615	510.6156692	1261.373663	1383.00437	1346.062796	1452.084808	0.567400937208	1.15949396727
1419430_at	Cyp26a1			"cytochrome P450, family 26, subfamily a, polypeptide 1"	0.001199880012	841.4868988	561.3718844	584.6405151	732.9535693	1587.796163	2059.116869	1308.338377	1344.244637	774.7870337	840.3485348	1136.506327	979.2592224	2.3156056556	1.3714264865
1427369_at	Nlrp6			"NLR family, pyrin domain containing 6"	0.001199880012	1239.368937	1201.374307	1144.228921	1178.821857	1011.59914	1103.155155	1075.140881	1070.782685	770.6030041	836.9420943	838.0764247	1066.442156	0.894387507378	0.73724087626
1418171_at	LOC100045031 /// Tceal8			similar to transcription elongation factor A (SII)-like 8 /// transcription elongation factor A (SII)-like 8	0.002499750025	635.8311998	583.059781	498.9982688	723.0978117	1471.875572	1769.418994	1275.113541	1236.014541	945.3901348	991.2636383	1311.879959	688.7010183	2.35659694359	1.61296829992
1426265_x_at	Dlat			dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex)	0.001099890011	890.71989	781.1062532	777.9404967	946.6707916	1800.834643	1467.891887	1282.035059	1134.97122	733.9464525	613.8400639	645.3705791	826.8065456	1.67402842645	0.830271040752
1418301_at	Irf6			interferon regulatory factor 6	0.000599940005999	1092.75177	1167.696798	1190.044659	1110.651128	858.7497716	735.9367658	798.2102529	721.1427207	984.576162	810.1858061	1036.554315	1088.322187	0.682732066479	0.859354180668
1449325_at	Fads2			fatty acid desaturase 2	0.000299970003	850.6500903	902.8603214	812.382865	807.9952491	1717.494781	1835.299757	1089.794198	883.5138865	507.8578742	624.7386604	721.1427207	722.1196045	1.63790314358	0.763468869852
1426264_at	Dlat			dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex)	0.002599740026	791.7526606	759.2120077	728.9954501	927.6405013	1810.622409	1500.034534	1244.413297	1015.715748	620.524344	584.6405151	602.3152597	833.55004	1.73674551432	0.823366270283
1454690_at	Ikbkg			inhibitor of kappaB kinase gamma	0.002799720028	1007.499215	1086.852164	1264.796881	950.5231804	775.8365859	587.815259	839.2117108	667.5874391	917.6479701	884.7113369	856.4279088	1138.043509	0.6660486848	0.881002363477
1436746_at	Wnk1			WNK lysine deficient protein kinase 1	0.000199980002	699.0340883	782.1643656	819.0081511	728.9954501	576.7790687	685.9097723	611.3517992	641.8854283	1319.001052	1324.369522	1440.336314	1287.253074	0.830557362215	1.7730609792
1430981_s_at	Gpbp1			GC-rich promoter binding protein 1	0.000199980002	889.5149237	847.2024787	826.8065456	804.7205139	696.2004807	778.9943207	669.3973363	687.7693432	1032.352534	946.6707916	953.100145	983.2442268	0.840901399212	1.16243572629
1452071_at	Slc4a4			"solute carrier family 4 (anion exchanger), member 4"	0.002699730027	596.6342549	585.4324885	703.7816069	634.1120578	595.0210924	800.3742818	809.0897863	803.6318875	954.3919075	1459.966955	1101.665097	955.6847584	1.19371599583	1.77451546601
1436519_a_at	1110057K04Rik			RIKEN cDNA 1110057K04 gene	0.001199880012	893.1347219	1109.143256	1028.167785	885.9097962	759.2120077	827.9265651	793.8997325	709.5217009	745.9675171	728.9954501	690.5686352	645.3705791	0.789141833412	0.717734163582
1424669_at	Zfyve21			"zinc finger, FYVE domain containing 21"	0.00199980002	746.9780294	685.9097723	622.2066483	780.0495722	1273.382388	1310.107972	975.290369	781.1062532	608.8740429	573.6643281	676.6865954	690.5686352	1.53074656815	0.899352407368
1426777_a_at	Wasl			Wiskott-Aldrich syndrome-like (human)	0.000199980002	675.7711734	613.8400639	855.2687398	843.768255	555.3247939	500.3511036	603.9481974	505.1153239	993.9510544	1242.732438	1221.05291	1086.852164	0.7243205793	1.52061675161
1424344_s_at	Eif1a			eukaryotic translation initiation factor 1A	0.001499850015	763.3347184	747.9899106	913.9288217	817.9001964	603.9481974	607.2277868	676.6865954	762.3020787	947.9531833	935.2064048	902.8603214	971.3369277	0.817156677319	1.15855036364
1427213_at	Pfkfb1			"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1"	0.002499750025	540.4903313	813.4833457	761.270836	730.9718306	879.9330806	980.5857594	1172.449444	1297.752903	628.1311472	493.623066	642.7549476	695.2586603	1.52157132986	0.864223770843
1437040_at	Etnk2			ethanolamine kinase 2	0.001399860014	602.3152597	601.5004473	683.129839	656.8294482	728.0092646	889.5149237	883.5138865	901.6389314	727.0239093	794.9751754	819.0081511	700.9292406	1.33764857897	1.19583551349
1441430_at	---			---	0.00299970003	1419.040451	777.9404967	1116.679918	854.1117317	406.1914325	420.7434494	645.3705791	304.8494219	567.4848235	727.0239093	733.9464525	941.5578973	0.426403994308	0.712613995412
1429054_at	Mrpl47			mitochondrial ribosomal protein L47	0.000599940005999	854.1117317	871.6335995	817.9001964	753.0704366	640.1499171	676.6865954	629.8340744	541.9556554	735.9367658	721.1427207	737.9319649	647.9973038	0.754880392889	0.862376008753
1423693_at	Cela1			"chymotrypsin-like elastase family, member 1"	0.000199980002	1130.370496	882.3186684	1092.75177	923.8808541	528.19323	477.1959538	514.7802878	437.590619	565.1844645	553.8229389	876.3667875	599.0626177	0.485878317336	0.643889206368
1450915_at	Ap3b1			"adaptor-related protein complex 3, beta 1 subunit"	0.000199980002	634.1120578	596.6342549	612.1803809	630.6872685	564.4198827	492.288081	584.6405151	528.9087381	918.8910464	936.4732664	1121.22492	871.6335995	0.877362939469	1.55570872871
1424358_at	Ube2e2			"ubiquitin-conjugating enzyme E2E 2 (UBC4/5 homolog, yeast)"	0.002899710029	625.5853857	521.0908095	597.4424754	633.2542306	946.6707916	1067.891975	883.5138865	944.1112105	570.5660122	585.4324885	541.9556554	502.3872359	1.6161485906	0.925534816557
1460729_at	Rock1			Rho-associated coiled-coil containing protein kinase 1	0.000199980002	664.8813038	700.9292406	656.8294482	655.940889	363.0201955	509.924908	501.7076061	491.6221134	927.6405013	996.6464472	911.4571356	829.0486765	0.6967401417	1.36818446879
1428894_at	1300018J18Rik			RIKEN cDNA 1300018J18 gene	0.002299770023	656.8294482	624.7386604	526.7651164	626.4328244	752.0516825	726.040391	774.7870337	747.9899106	521.0908095	587.0200622	602.3152597	546.3758851	1.23250815763	0.92690713223
1451012_a_at	Csda			cold shock domain protein A	0.001399860014	987.246132	826.8065456	776.8880983	697.1440602	553.8229389	539.7591557	458.823985	410.0590876	598.2517908	481.7393625	559.8536753	678.5211613	0.596841403134	0.705080953036
1437158_at	Nipbl			Nipped-B homolog (Drosophila)	0.000199980002	452.6543473	436.9983433	456.3459128	511.3073661	379.6060039	304.8494219	368.9659824	372.4791859	908.9927642	897.9846663	930.1554287	910.2241159	0.767725198495	1.96378896907
1426326_at	Zfp91			zinc finger protein 91	0.00299970003	592.6095231	537.5715582	573.6643281	592.6095231	421.3134024	544.8986098	485.0114513	410.0590876	667.5874391	591.8074304	633.2542306	698.0884346	0.810502537959	1.12814647396
1427052_at	Acacb /// LOC100047358			acetyl-Coenzyme A carboxylase beta /// similar to acetyl-Coenzyme A carboxylase beta	0.001799820018	465.707724	456.9644109	381.1510394	587.0200622	1226.022721	959.5738287	718.2194934	521.7966964	351.4147654	195.2765633	420.1742674	292.7162443	1.81168521714	0.666148211594
1438164_x_at	Flot2			flotillin 2	0.001299870013	420.7434494	351.4147654	355.2414213	464.4485569	816.7937405	753.0704366	694.318114	579.1262175	459.4455232	520.3858776	597.4424754	518.2764391	1.78616812904	1.31642597863
1452885_at	Sfrs2ip			"splicing factor, arginine/serine-rich 2, interacting protein"	0.002799720028	504.4320036	499.6742283	530.3426632	521.0908095	381.6673592	424.7496652	516.1759093	433.463288	523.2113401	541.9556554	561.3718844	602.3152597	0.854304209143	1.08431578072
1455836_at	Papola			poly (A) polymerase alpha	0.000199980002	536.843959	421.8841275	438.1833938	456.3459128	350.9393713	322.6852895	374.5015813	315.3436342	641.0170853	590.2073185	823.4555698	637.5550026	0.73571533095	1.45270429581
1433448_at	Slc25a44			"solute carrier family 25, member 44"	0.001199880012	368.466845	476.5500725	478.4896803	531.061083	573.6643281	619.6848983	614.671592	675.7711734	387.3935169	332.4406519	425.9012046	342.9548862	1.33928355245	0.80271551964
1418431_at	Kif5b			kinesin family member 5B	0.000499950005	394.2718776	411.7277849	407.2926586	477.8423792	320.9427142	397.4875877	359.1097467	278.7923183	654.167375	603.1311759	612.1803809	607.2277868	0.802025034824	1.4645236232
1435452_at	LOC100047579 /// Tmem20			similar to transmembrane protein 20 /// transmembrane protein 20	0.000699930006999	405.0929031	388.4440492	449.6005531	454.4963821	604.7663256	693.37884	629.8340744	523.2113401	315.7708092	338.3432977	310.6824634	394.8059713	1.44388645759	0.800880891699
1443017_at	Cpeb2			cytoplasmic polyadenylation element binding protein 2	0.000199980002	417.9049393	299.1258954	404.5448931	457.58343	240.5438326	236.0278026	238.5979769	287.2207164	642.7549476	1032.352534	765.4041961	458.2032877	0.634762065336	1.8356065955
1417069_a_at	Gmfb			"glia maturation factor, beta"	0.000199980002	486.9851603	405.0929031	446.5673609	455.7285678	332.890987	373.4890147	368.9659824	324.877045	613.8400639	505.7995699	548.599311	556.0770553	0.78034068442	1.23960557269
1416125_at	Fkbp5			FK506 binding protein 5	0.001199880012	292.3202576	383.7396422	274.2996555	229.5672449	715.3086116	503.7496077	490.9570467	923.8808541	448.9923332	448.9923332	318.7775013	351.8908035	2.23225383105	1.32944939545
1418151_at	Mtmr4			myotubularin related protein 4	0.001799820018	466.9706285	554.5731658	518.2764391	516.1759093	420.1742674	397.4875877	358.6239428	392.1424462	421.3134024	475.2615902	401.8159437	426.4781444	0.762855635536	0.83894567936
1428154_s_at	Ppapdc1b			phosphatidic acid phosphatase type 2 domain containing 1B	0.000299970003	301.565588	324.4375512	366.9732262	308.1690145	554.5731658	552.3255285	493.623066	648.8751024	396.9498663	420.1742674	530.3426632	382.7020981	1.7287821157	1.32972757828
1418604_at	Avpr1a			arginine vasopressin receptor 1A	0.000899910008999	425.3250452	393.2058566	468.870922	417.9049393	411.7277849	400.7292476	294.7044429	386.3460935	548.599311	505.1153239	489.6296112	498.9982688	0.875799944747	1.19763936852
1440840_at	D630004K10Rik			RIKEN cDNA D630004K10 gene	0.001199880012	243.6575303	163.2100402	198.6092492	296.3047615	581.4833208	933.941257	599.8741278	730.9718306	219.6856767	380.1204942	306.0901904	395.3407886	3.15627486249	1.44296266083
1456074_at	Sdr9c7			"4short chain dehydrogenase/reductase family 9C, member 7"	0.000399960004	511.3073661	677.6032575	635.8311998	541.2224974	228.1729564	240.8696813	329.3050897	316.198782	438.7769715	320.9427142	364.0046323	437.590619	0.471074943777	0.659906374443
1424654_at	Acp2			"acid phosphatase 2, lysosomal"	0.00299970003	584.6405151	453.2675279	455.7285678	439.9665403	288.7801964	387.918293	350.9393713	349.9905115	408.9500982	434.6384509	409.5040756	310.6824634	0.712466966873	0.808736315521
1439406_x_at	Fars2			phenylalanine-tRNA synthetase 2 (mitochondrial)	0.002599740026	309.4232941	314.9170372	352.3677306	389.4971603	380.635418	396.4125975	403.4510963	349.5170442	537.5715582	461.315194	487.6451845	423.0278981	1.11990214291	1.3977108298
1437208_at	10-Sep			septin 10	0.000599940005999	330.6453953	279.5481525	325.7578196	345.2843176	427.6343699	331.990926	394.2718776	390.0247861	507.1708438	479.1378583	486.3263665	479.7869143	1.20502572452	1.52385857322
1426959_at	Bdh1			"3-hydroxybutyrate dehydrogenase, type 1"	0.001499850015	289.9555615	263.0262541	302.792991	311.1033242	512.0	699.9810231	450.8194657	441.1593342	299.9370639	354.7608505	384.259735	325.7578196	1.80306731908	1.1695441306
1425626_at	Gstm1			"glutathione S-transferase, mu 1"	0.001599840016	155.4463574	220.2812668	243.8225923	263.0262541	556.0770553	558.3399591	369.9662866	547.116024	345.7520512	320.5085427	387.918293	546.3758851	2.30178278333	1.81350265424
1424988_at	Mylip			myosin regulatory light chain interacting protein	0.002599740026	408.3968703	370.4674552	370.9693027	344.8172168	282.2099413	327.0836875	360.0835792	330.6453953	372.4791859	461.315194	435.2272266	406.7416729	0.869783473277	1.12117374102
1421534_at	---			---	0.001699830017	257.3901439	317.4855235	394.8059713	313.6407055	287.2207164	253.2423714	273.9285828	219.2399651	470.1420786	528.19323	500.3511036	480.4368496	0.805434145499	1.54218717592
1448273_at	Gss			glutathione synthetase	0.000199980002	367.9683829	334.6986682	419.0382124	320.5085427	181.3873456	178.3436452	268.4219795	275.4160833	508.5458353	518.2764391	474.618656	425.9012046	0.626515326449	1.33637753758
1423198_a_at	Smek2			"SMEK homolog 2, suppressor of mek1 (Dictyostelium)"	0.000399960004	368.9659824	340.1803504	320.0749585	294.3057665	287.2207164	317.0560289	233.9598242	254.1009572	456.9644109	390.5531266	387.918293	461.315194	0.825323154719	1.28199194304
1431175_at	1810019D21Rik			RIKEN cDNA 1810019D21 gene	0.000199980002	270.6112487	271.3449032	179.7981043	274.6714213	424.7496652	592.6095231	405.0929031	415.6481557	288.7801964	318.3462589	349.5170442	292.3202576	1.84469377757	1.25344397008
1437177_at	Larp4			"La ribonucleoprotein domain family, member 4"	0.002799720028	328.4147241	312.3693302	357.1704708	357.6543058	244.8148056	265.1713316	279.1699796	290.3483449	380.1204942	314.4910172	365.9810146	444.1557937	0.796324453702	1.11001661054
1428386_at	Acsl3			acyl-CoA synthetase long-chain family member 3	0.000199980002	138.4557347	167.4625862	139.9634188	237.309328	630.6872685	475.9053953	448.3849361	590.2073185	251.1936179	239.5689292	279.9268377	329.3050897	3.1399487198	1.6100832205
1437704_at	Mblac2			metallo-beta-lactamase domain containing 2	0.002299770023	327.5267659	331.5418085	246.9785604	347.6293302	398.0260376	362.038672	425.9012046	362.5291015	253.9289371	228.3275286	303.6138934	280.6859422	1.23516318518	0.850742859961
1450786_x_at	Pdlim5			PDZ and LIM domain 5	0.000599940005999	209.3772669	251.5338931	260.8983482	284.5116662	301.9740987	298.3171274	378.0674934	297.5105462	360.0835792	343.4194642	386.8694507	427.6343699	1.26785493355	1.50847155224
1448218_s_at	Ywhaz			"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide"	0.001299870013	348.5720301	340.64117	323.1226337	292.7162443	388.9702483	398.0260376	386.8694507	345.2843176	225.8679874	235.5489352	192.390133	304.0251789	1.164053205	0.733941771806
